Inventory_ID,Product_ID,Warehouse_ID,Stock_Date,Opening_Stock,Received_Qty,Sold_Qty,Closing_Stock,Reorder_Level,Safety_Stock
INV007034,P1913,W018,03-Dec-2025,997,795,987,805,100,32
INV007035,P1978,W008,15-Jun-2025,1088,472,824,736,77,27
INV007036,P1166,W015,30-Nov-2025,1704,599,201,2102,299,148
INV007037,P1920,W002,12-Jul-2025,590,986,232,1344,252,120
INV007038,P1330,W017,04-Jun-2025,249,63,15,297,116,59
INV007039,P1140,W012,29-Jan-2025,1018,399,974,443,215,87
INV007040,P1212,W007,25-Aug-2025,1839,79,517,1401,30,14
INV007041,P1527,W012,06-Oct-2025,19,774,723,70,295,75
INV007042,P1988,W016,02-Nov-2025,1555,523,963,1115,194,48
INV007043,P1960,W014,26-Sep-2025,56,995,710,341,128,26
INV007044,P1093,W013,06-Oct-2025,422,75,209,288,94,23
INV007045,P1368,W020,31-Jan-2025,1614,362,186,1790,190,105
INV007046,P1862,W011,07-Aug-2025,1394,552,889,1057,184,58
INV007047,P1949,W012,01-Apr-2025,74,767,629,212,190,77
INV007048,P1301,W019,07-Mar-2025,860,600,991,469,100,41
INV007049,P1247,W015,30-Mar-2025,1228,787,557,1458,127,47
INV007050,P1953,W009,20-Jun-2025,1297,385,973,709,237,55
INV007051,P1382,W017,28-May-2025,1840,489,221,2108,76,29
INV007052,P1751,W012,28-Jun-2025,371,536,837,70,140,73
INV007053,P1344,W007,28-Feb-2025,1561,504,201,1864,63,27
INV007054,P1264,W003,19-Oct-2025,1676,296,32,1940,115,30
INV007055,P1892,W014,20-May-2025,42,906,868,80,283,117
INV007056,P1510,W006,03-Jul-2025,714,659,465,908,147,33
INV007057,P1525,W008,29-Jan-2025,1143,435,68,1510,187,65
INV007058,P1162,W014,15-Oct-2025,301,207,508,0,102,22
INV007059,P1258,W019,27-Nov-2025,1297,101,13,1385,156,52
INV007060,P1408,W004,22-Mar-2025,1840,398,979,1259,127,58
INV007061,P1504,W004,26-Apr-2025,1932,180,674,1438,90,50
INV007062,P1027,W003,28-May-2025,1450,422,429,1443,134,75
INV007063,P1307,W017,02-Aug-2025,367,301,668,0,294,81
INV007064,P1682,W017,08-Apr-2025,1124,487,255,1356,170,43
INV007065,P1577,W006,16-Aug-2025,282,572,135,719,230,93
INV007066,P1594,W003,28-Dec-2025,111,953,1064,0,224,46
INV007067,P1884,W013,10-Nov-2025,763,203,343,623,82,18
INV007068,P1272,W020,23-Jan-2025,1305,322,1158,469,68,23
INV007069,P1050,W008,04-Sep-2025,1664,93,157,1600,182,47
INV007070,P1014,W008,07-May-2025,935,850,1044,741,48,15
INV007071,P1899,W002,29-Sep-2025,1700,986,1120,1566,91,48
INV007072,P1940,W019,24-Feb-2025,1693,975,90,2578,52,12
INV007073,P1531,W009,12-Sep-2025,150,814,1,963,89,21
INV007074,P1125,W009,24-Feb-2025,49,753,441,361,125,25
INV007075,P1070,W014,19-Sep-2025,527,559,206,880,224,125
INV007076,P1328,W006,02-Sep-2025,1838,391,327,1902,200,78
INV007077,P1109,W010,01-Jun-2025,164,194,212,146,218,111
INV007078,P1026,W011,29-Sep-2025,362,438,446,354,138,66
INV007079,P1272,W010,30-Apr-2025,1243,741,301,1683,182,58
INV007080,P1384,W016,06-May-2025,1793,799,459,2133,224,112
INV007081,P1830,W015,22-Feb-2025,1305,286,1160,431,146,41
INV007082,P1402,W015,14-Aug-2025,1901,869,435,2335,212,48
INV007083,P1717,W003,04-Jan-2025,1731,41,443,1329,248,77
INV007084,P1534,W020,09-Jan-2025,914,386,1023,277,282,137
INV007085,P1835,W014,14-Dec-2025,1477,529,588,1418,27,6
INV007086,P1324,W004,20-Dec-2025,735,11,580,166,50,26
INV007087,P1973,W006,31-Aug-2025,1635,346,919,1062,58,16
INV007088,P1250,W004,23-Sep-2025,570,383,452,501,221,51
INV007089,P1116,W008,28-Dec-2025,1301,599,699,1201,27,6
INV007090,P1786,W011,21-Jul-2025,1379,47,653,773,106,62
INV007091,P1551,W006,08-Aug-2025,1215,614,796,1033,100,51
INV007092,P1279,W005,19-May-2025,1724,660,353,2031,298,78
INV007093,P1167,W009,07-May-2025,156,838,102,892,218,61
INV007094,P1333,W001,30-Mar-2025,1820,504,35,2289,296,152
INV007095,P1636,W002,19-Jun-2025,1287,829,680,1436,217,55
INV007096,P1492,W012,16-May-2025,285,355,257,383,269,84
INV007097,P1115,W008,02-Oct-2025,338,543,450,431,284,87
INV007098,P1274,W016,03-Jul-2025,1644,479,1061,1062,54,24
INV007099,P1514,W019,21-Aug-2025,829,278,221,886,22,10
INV007100,P1727,W019,18-Jun-2025,1921,866,404,2383,266,84
INV007101,P1578,W015,23-Aug-2025,1329,230,295,1264,192,49
INV007102,P1084,W007,11-Apr-2025,736,277,569,444,111,45
INV007103,P1137,W015,03-Mar-2025,587,258,845,0,220,91
INV007104,P1324,W011,13-Sep-2025,1765,616,1055,1326,264,137
INV007105,P1703,W006,13-Jun-2025,1096,973,565,1504,65,30
INV007106,P1421,W014,03-Jan-2025,924,729,308,1345,250,92
INV007107,P1121,W010,07-Jan-2025,1016,16,743,289,297,153
INV007108,P1259,W001,21-Sep-2025,1589,877,427,2039,234,48
INV007109,P1588,W017,11-Oct-2025,745,327,517,555,76,17
INV007110,P1840,W014,03-Jul-2025,43,73,116,0,46,21
INV007111,P1235,W008,11-Oct-2025,675,529,881,323,151,67
INV007112,P1355,W003,02-Nov-2025,1326,701,415,1612,119,67
INV007113,P1232,W010,16-May-2025,1721,971,1031,1661,257,96
INV007114,P1421,W011,26-Jul-2025,1923,515,36,2402,200,88
INV007115,P1459,W016,21-Feb-2025,1547,188,509,1226,268,79
INV007116,P1469,W015,12-May-2025,1072,78,612,538,291,93
INV007117,P1155,W020,15-Feb-2025,719,26,596,149,153,63
INV007118,P1831,W008,05-Jan-2025,1726,297,180,1843,81,24
INV007119,P1563,W009,26-Oct-2025,284,33,317,0,242,53
INV007120,P1219,W019,10-May-2025,401,98,440,59,249,110
INV007121,P1417,W005,09-Nov-2025,801,751,146,1406,26,12
INV007122,P1829,W008,30-Jan-2025,1299,603,29,1873,167,75
INV007123,P1731,W004,01-Jan-2025,582,66,648,0,235,65
INV007124,P1949,W005,09-Feb-2025,1155,786,1019,922,206,95
INV007125,P1564,W019,19-Nov-2025,21,701,18,704,23,6
INV007126,P1267,W006,23-Jan-2025,399,932,10,1321,97,39
INV007127,P1144,W004,08-May-2025,124,453,577,0,275,96
INV007128,P1170,W003,29-Jan-2025,567,346,329,584,94,44
INV007129,P1536,W001,23-Dec-2025,1483,146,86,1543,288,101
INV007130,P1789,W003,04-May-2025,162,839,985,16,164,66
INV007131,P1672,W008,06-Jul-2025,232,112,344,0,131,47
INV007132,P1313,W012,05-Jul-2025,1220,295,215,1300,207,84
INV007133,P1284,W018,12-Jan-2025,1333,185,119,1399,172,70
INV007134,P1228,W013,13-Oct-2025,736,48,784,0,139,50
INV007135,P1282,W004,29-Nov-2025,792,538,246,1084,98,25
INV007136,P1079,W016,05-May-2025,1279,900,467,1712,213,103
INV007137,P1169,W005,30-Aug-2025,1089,401,391,1099,244,65
INV007138,P1614,W017,07-May-2025,427,936,934,429,47,22
INV007139,P1231,W003,31-Aug-2025,1507,784,137,2154,70,31
INV007140,P1937,W009,14-May-2025,557,859,763,653,230,64
INV007141,P1133,W011,11-Jun-2025,164,654,818,0,116,41
INV007142,P1882,W005,11-Jan-2025,1280,38,923,395,27,6
INV007143,P1844,W002,28-Nov-2025,1301,546,874,973,118,52
INV007144,P1589,W008,17-Nov-2025,991,411,1029,373,287,146
INV007145,P1278,W005,10-Jul-2025,522,797,884,435,176,59
INV007146,P1439,W008,14-Jan-2025,710,239,113,836,186,86
INV007147,P1628,W014,17-Aug-2025,1155,26,572,609,84,25
INV007148,P1977,W001,15-Nov-2025,1369,211,269,1311,104,22
INV007149,P1285,W002,03-Nov-2025,1781,673,470,1984,181,83
INV007150,P1661,W011,14-Oct-2025,676,778,905,549,108,32
INV007151,P1836,W012,26-Jun-2025,1211,678,136,1753,61,22
INV007152,P1957,W020,03-Feb-2025,647,568,334,881,137,60
INV007153,P1352,W020,15-Nov-2025,646,948,1119,475,160,46
INV007154,P1689,W003,30-Apr-2025,1150,841,763,1228,47,11
INV007155,P1520,W006,31-Jul-2025,564,350,825,89,295,138
INV007156,P1697,W006,07-Mar-2025,1663,535,516,1682,239,89
INV007157,P1342,W007,08-Sep-2025,44,852,65,831,20,10
INV007158,P1702,W012,12-Aug-2025,1226,501,262,1465,55,11
INV007159,P1887,W012,06-Apr-2025,656,509,683,482,93,28
INV007160,P1126,W012,21-Aug-2025,328,789,1101,16,174,39
INV007161,P1884,W020,29-Jul-2025,898,309,48,1159,204,102
INV007162,P1253,W012,12-Jul-2025,0,785,785,0,54,21
INV007163,P1033,W013,27-Feb-2025,916,281,1006,191,144,45
INV007164,P1066,W016,01-May-2025,49,288,337,0,120,26
INV007165,P1511,W005,15-Jan-2025,607,453,223,837,289,127
INV007166,P1933,W010,05-Apr-2025,1798,880,872,1806,21,4
INV007167,P1168,W006,26-Nov-2025,1591,741,592,1740,112,23
INV007168,P1995,W005,25-Apr-2025,1842,378,366,1854,60,18
INV007169,P1080,W020,26-Dec-2025,184,745,929,0,240,119
INV007170,P1606,W001,02-Sep-2025,1455,72,444,1083,90,28
INV007171,P1602,W020,13-Jan-2025,1751,546,46,2251,60,20
INV007172,P1156,W003,30-Jul-2025,769,763,711,821,231,89
INV007173,P1862,W018,10-Apr-2025,1195,627,798,1024,166,40
INV007174,P1125,W004,17-Aug-2025,1936,411,880,1467,182,60
INV007175,P1152,W014,14-Jan-2025,1882,704,135,2451,87,20
INV007176,P1447,W008,04-Nov-2025,1755,75,1007,823,160,73
INV007177,P1362,W007,04-Aug-2025,769,988,1067,690,47,17
INV007178,P1391,W017,05-Jul-2025,656,20,222,454,219,111
INV007179,P1369,W007,11-Nov-2025,144,269,413,0,193,64
INV007180,P1196,W005,05-Jan-2025,1738,356,1040,1054,80,34
INV007181,P1606,W020,15-Sep-2025,1301,546,655,1192,253,105
INV007182,P1090,W004,21-Feb-2025,1033,35,451,617,272,143
INV007183,P1577,W015,14-Sep-2025,1883,962,241,2604,226,100
INV007184,P1648,W003,02-Oct-2025,1196,17,851,362,130,74
INV007185,P1418,W018,10-Jun-2025,268,277,545,0,210,83
INV007186,P1793,W012,16-Apr-2025,1036,373,657,752,39,19
INV007187,P1632,W005,26-Feb-2025,570,955,1003,522,265,61
INV007188,P1064,W010,12-Dec-2025,1936,148,537,1547,48,12
INV007189,P1399,W010,07-Jan-2025,1874,693,1113,1454,63,15
INV007190,P1310,W012,17-Jan-2025,128,55,174,9,79,25
INV007191,P1315,W002,07-Oct-2025,1881,46,1155,772,251,98
INV007192,P1301,W003,14-Jul-2025,844,375,1160,59,113,40
INV007193,P1786,W010,30-Mar-2025,1046,252,340,958,106,40
INV007194,P1543,W001,05-Nov-2025,168,951,866,253,63,26
INV007195,P1221,W003,07-May-2025,1897,513,35,2375,101,55
INV007196,P1605,W004,12-Apr-2025,894,183,753,324,184,103
INV007197,P1404,W001,27-Nov-2025,475,629,461,643,160,92
INV007198,P1411,W007,02-Mar-2025,206,988,620,574,153,51
INV007199,P1118,W014,26-Aug-2025,995,39,889,145,30,16
INV007200,P1866,W019,25-Aug-2025,923,87,272,738,156,85
INV007201,P1882,W018,06-Jul-2025,1192,238,444,986,203,54
INV007202,P1391,W020,09-Jan-2025,1596,875,244,2227,124,71
INV007203,P1308,W015,07-Jun-2025,1887,685,283,2289,281,81
INV007204,P1304,W019,10-Jul-2025,1389,253,702,940,149,81
INV007205,P1490,W004,10-May-2025,1240,965,300,1905,38,13
INV007206,P1767,W006,01-Feb-2025,850,74,898,26,215,69
INV007207,P1878,W014,09-Oct-2025,273,764,739,298,279,83
INV007208,P1842,W012,12-May-2025,1621,558,147,2032,38,13
INV007209,P1645,W013,31-Oct-2025,77,145,192,30,257,56
INV007210,P1878,W001,05-Nov-2025,465,60,23,502,183,44
INV007211,P1065,W012,07-Jan-2025,218,299,517,0,202,78
INV007212,P1170,W013,10-Jun-2025,1993,762,1040,1715,212,85
INV007213,P1316,W011,05-Mar-2025,469,982,190,1261,279,71
INV007214,P1197,W001,11-Feb-2025,459,930,523,866,24,11
INV007215,P1721,W005,10-Jan-2025,684,270,745,209,138,42
INV007216,P1463,W005,19-Jul-2025,1777,552,1116,1213,185,90
INV007217,P1216,W014,01-Feb-2025,1486,651,832,1305,236,100
INV007218,P1968,W016,27-Feb-2025,1194,162,333,1023,156,66
INV007219,P1261,W013,27-Mar-2025,978,413,234,1157,104,49
INV007220,P1621,W005,05-Mar-2025,1030,589,379,1240,140,64
INV007221,P1593,W007,11-Feb-2025,1824,873,390,2307,155,61
INV007222,P1624,W008,21-Jun-2025,1833,617,605,1845,151,64
INV007223,P1850,W015,10-Mar-2025,407,578,22,963,229,111
INV007224,P1327,W013,02-May-2025,1619,75,522,1172,201,58
INV007225,P1446,W018,08-May-2025,1267,739,406,1600,112,55
INV007226,P1991,W006,17-May-2025,1548,295,97,1746,180,80
INV007227,P1513,W019,12-Oct-2025,1165,75,105,1135,143,38
INV007228,P1183,W010,03-Oct-2025,79,976,522,533,229,83
INV007229,P1056,W009,25-Nov-2025,1086,384,1115,355,93,24
INV007230,P1560,W007,21-Oct-2025,354,788,344,798,82,20
INV007231,P1157,W006,16-Jun-2025,727,396,1097,26,120,63
INV007232,P1675,W010,25-Aug-2025,196,197,393,0,180,44
INV007233,P1496,W011,06-Dec-2025,703,508,592,619,78,24
INV007234,P1810,W002,08-Apr-2025,1854,581,379,2056,106,27
INV007235,P1064,W009,09-Sep-2025,438,393,385,446,160,88
INV007236,P1814,W008,16-Apr-2025,1230,28,728,530,138,53
INV007237,P1849,W018,26-Apr-2025,1910,256,287,1879,154,36
INV007238,P1387,W017,29-Sep-2025,1079,21,1100,0,153,78
INV007239,P1597,W019,27-Aug-2025,1019,642,457,1204,273,97
INV007240,P1271,W017,19-Jun-2025,721,750,1095,376,184,99
INV007241,P1563,W019,26-Oct-2025,1405,650,958,1097,257,74
INV007242,P1980,W005,10-Nov-2025,1234,144,345,1033,110,32
INV007243,P1042,W002,12-Feb-2025,923,222,51,1094,204,91
INV007244,P1553,W003,24-Oct-2025,184,600,784,0,196,114
INV007245,P1631,W001,04-Jul-2025,162,279,179,262,55,13
INV007246,P1283,W007,02-Jul-2025,1311,453,209,1555,149,67
INV007247,P1169,W012,05-Dec-2025,1867,320,208,1979,187,71
INV007248,P1139,W005,29-Mar-2025,535,399,793,141,38,17
INV007249,P1109,W006,13-Apr-2025,495,889,853,531,142,83
INV007250,P1804,W016,18-Aug-2025,1946,473,192,2227,251,102
INV007251,P1542,W003,05-Sep-2025,1881,727,567,2041,23,12
INV007252,P1849,W007,22-Feb-2025,1065,903,734,1234,137,75
INV007253,P1442,W016,30-Apr-2025,386,63,449,0,242,78
INV007254,P1570,W012,19-Jan-2025,1549,325,494,1380,22,9
INV007255,P1944,W013,14-Jun-2025,1795,586,324,2057,100,25
INV007256,P1384,W013,23-Jan-2025,1983,814,488,2309,238,81
INV007257,P1505,W013,17-Jan-2025,1979,503,288,2194,74,17
INV007258,P1660,W005,02-May-2025,1452,893,1111,1234,103,54
INV007259,P1643,W008,10-Mar-2025,1485,651,914,1222,26,10
INV007260,P1981,W002,16-Aug-2025,998,604,396,1206,150,36
INV007261,P1824,W011,15-Nov-2025,1475,971,574,1872,219,81
INV007262,P1579,W012,18-Jul-2025,1361,131,406,1086,258,74
INV007263,P1561,W011,15-Nov-2025,410,157,549,18,213,85
INV007264,P1788,W002,27-Oct-2025,1461,141,109,1493,257,58
INV007265,P1755,W005,15-Feb-2025,636,474,1090,20,138,74
INV007266,P1883,W016,10-Dec-2025,828,963,1043,748,126,65
INV007267,P1996,W008,26-Aug-2025,1039,331,1069,301,32,9
INV007268,P1757,W004,19-Aug-2025,1132,792,201,1723,244,74
INV007269,P1159,W009,20-Dec-2025,1551,748,150,2149,222,102
INV007270,P1487,W009,28-Apr-2025,1067,953,830,1190,266,133
INV007271,P1054,W018,03-Apr-2025,587,132,685,34,181,105
INV007272,P1179,W005,22-Feb-2025,445,40,485,0,144,64
INV007273,P1194,W008,29-Sep-2025,1681,94,795,980,121,29
INV007274,P1697,W013,28-Aug-2025,1796,741,376,2161,193,59
INV007275,P1371,W020,26-Oct-2025,1383,385,161,1607,181,48
INV007276,P1832,W005,18-Jul-2025,1750,335,64,2021,49,11
INV007277,P1626,W006,16-Feb-2025,1049,669,1136,582,93,44
INV007278,P1963,W002,21-Jul-2025,201,672,873,0,167,45
INV007279,P1028,W014,12-Jan-2025,1013,503,1151,365,168,66
INV007280,P1153,W018,09-Nov-2025,427,810,269,968,185,94
INV007281,P1816,W005,02-May-2025,67,448,206,309,26,10
INV007282,P1114,W001,06-Oct-2025,1606,571,57,2120,101,41
INV007283,P1284,W010,12-Feb-2025,1954,414,95,2273,219,91
INV007284,P1637,W003,17-Mar-2025,1048,141,141,1048,33,8
INV007285,P1428,W020,22-Oct-2025,1759,909,813,1855,116,36
INV007286,P1828,W006,22-Mar-2025,428,463,411,480,46,16
INV007287,P1119,W010,23-Dec-2025,147,140,287,0,233,126
INV007288,P1077,W001,07-Feb-2025,1832,256,1003,1085,220,51
INV007289,P1885,W014,20-Mar-2025,1211,818,742,1287,63,23
INV007290,P1615,W014,05-Aug-2025,918,892,302,1508,48,13
INV007291,P1146,W009,23-Aug-2025,868,448,13,1303,285,111
INV007292,P1267,W007,24-Dec-2025,1923,671,70,2524,132,45
INV007293,P1183,W015,12-May-2025,1473,475,464,1484,246,84
INV007294,P2000,W010,06-Aug-2025,35,630,665,0,67,36
INV007295,P1312,W008,04-Feb-2025,1807,618,162,2263,85,20
INV007296,P1362,W007,12-May-2025,1795,818,49,2564,51,22
INV007297,P2000,W020,29-Jun-2025,1589,579,201,1967,224,116
INV007298,P1082,W012,12-Apr-2025,1711,173,120,1764,175,96
INV007299,P1852,W006,01-Nov-2025,1362,613,972,1003,160,93
INV007300,P1783,W008,18-Apr-2025,491,662,1055,98,205,51
INV007301,P1104,W017,25-May-2025,1484,220,1131,573,167,65
INV007302,P1301,W003,25-May-2025,415,241,367,289,48,18
INV007303,P1899,W006,13-Jul-2025,1701,735,1008,1428,211,82
INV007304,P1420,W016,04-Sep-2025,1708,431,143,1996,75,37
INV007305,P1738,W016,28-Sep-2025,1462,485,895,1052,249,95
INV007306,P1131,W010,18-Dec-2025,1383,125,1041,467,189,88
INV007307,P1777,W008,25-Nov-2025,1060,988,104,1944,168,75
INV007308,P1331,W007,03-Feb-2025,732,934,465,1201,236,99
INV007309,P1249,W005,17-Nov-2025,1343,634,773,1204,278,122
INV007310,P1134,W011,06-Aug-2025,775,473,781,467,48,12
INV007311,P1788,W012,02-Jul-2025,176,140,316,0,126,58
INV007312,P1258,W016,09-Aug-2025,266,44,257,53,60,25
INV007313,P1596,W002,04-Dec-2025,682,955,557,1080,38,16
INV007314,P1579,W011,08-Feb-2025,1969,58,910,1117,123,50
INV007315,P1379,W012,31-May-2025,591,601,988,204,179,45
INV007316,P1299,W013,19-Feb-2025,107,938,674,371,92,54
INV007317,P1015,W009,18-Jul-2025,316,410,265,461,167,69
INV007318,P1668,W005,04-Sep-2025,800,923,519,1204,88,20
INV007319,P1495,W013,11-Mar-2025,907,522,725,704,296,150
INV007320,P1902,W013,01-Nov-2025,1938,545,905,1578,209,103
INV007321,P1203,W014,09-Jun-2025,1458,128,812,774,104,59
INV007322,P1577,W005,31-Aug-2025,1718,57,246,1529,219,77
INV007323,P1045,W018,22-Jan-2025,1206,157,1041,322,208,68
INV007324,P1029,W020,10-Feb-2025,633,734,822,545,69,28
INV007325,P1461,W003,06-Sep-2025,720,155,346,529,249,62
INV007326,P1960,W012,02-Feb-2025,686,108,794,0,155,78
INV007327,P1669,W016,23-Mar-2025,1175,834,273,1736,37,18
INV007328,P1198,W003,21-Nov-2025,293,413,706,0,272,103
INV007329,P1881,W010,12-Dec-2025,23,370,393,0,156,73
INV007330,P1347,W017,13-Apr-2025,251,216,467,0,97,29
INV007331,P1371,W019,12-Jun-2025,437,946,877,506,83,47
INV007332,P1527,W004,01-Jun-2025,1853,457,806,1504,176,68
INV007333,P1895,W019,20-Feb-2025,1932,50,982,1000,237,119
INV007334,P1619,W013,27-Apr-2025,390,720,287,823,153,61
INV007335,P1365,W019,26-Mar-2025,709,764,691,782,26,5
INV007336,P1343,W013,21-Jul-2025,304,343,647,0,167,82
INV007337,P1155,W009,05-Feb-2025,1770,791,53,2508,126,57
INV007338,P1441,W002,07-Dec-2025,766,43,553,256,35,11
INV007339,P1976,W019,15-Aug-2025,1486,229,21,1694,233,110
INV007340,P1627,W016,26-Aug-2025,1955,111,1189,877,261,119
INV007341,P1396,W009,01-Aug-2025,1876,277,445,1708,72,24
INV007342,P1458,W015,09-Jun-2025,1528,355,699,1184,276,101
INV007343,P1191,W014,16-Nov-2025,1444,42,1106,380,159,73
INV007344,P1284,W020,21-Apr-2025,1250,883,1029,1104,152,42
INV007345,P1581,W010,09-Feb-2025,1077,569,1187,459,261,119
INV007346,P1411,W014,15-Jan-2025,374,264,638,0,161,85
INV007347,P1025,W005,02-May-2025,744,833,243,1334,44,20
INV007348,P1385,W011,19-Apr-2025,1109,373,795,687,119,32
INV007349,P1532,W015,23-Dec-2025,848,163,319,692,37,13
INV007350,P1292,W006,10-Jan-2025,1288,251,763,776,103,35
INV007351,P1507,W014,21-Jun-2025,1598,296,881,1013,232,56
INV007352,P1601,W004,06-Sep-2025,551,346,874,23,115,28
INV007353,P1289,W010,01-Apr-2025,24,659,163,520,264,124
INV007354,P1513,W015,18-Jan-2025,86,200,286,0,163,62
INV007355,P1323,W016,12-Mar-2025,1113,828,980,961,272,104
INV007356,P1412,W019,18-Aug-2025,519,698,827,390,279,59
INV007357,P1512,W019,22-May-2025,1881,791,535,2137,268,121
INV007358,P1710,W017,08-Aug-2025,898,716,232,1382,158,70
INV007359,P1073,W012,04-Jan-2025,292,84,254,122,42,10
INV007360,P1813,W008,14-Sep-2025,484,364,762,86,198,52
INV007361,P1756,W001,22-Jul-2025,691,509,164,1036,223,97
INV007362,P1649,W006,17-Feb-2025,184,686,870,0,93,38
INV007363,P1191,W005,08-Oct-2025,1405,324,670,1059,241,75
INV007364,P1342,W007,01-Jun-2025,1339,419,1131,627,207,107
INV007365,P1742,W011,24-Jul-2025,459,167,626,0,97,50
INV007366,P1937,W002,01-Mar-2025,1385,565,451,1499,201,70
INV007367,P1979,W001,06-Jan-2025,1280,65,332,1013,267,54
INV007368,P1105,W002,24-Jan-2025,859,441,216,1084,204,106
INV007369,P1683,W004,18-Oct-2025,1333,894,820,1407,27,12
INV007370,P1806,W018,04-Feb-2025,911,403,821,493,276,79
INV007371,P1748,W001,03-Oct-2025,1523,376,1161,738,284,162
INV007372,P1422,W006,05-Dec-2025,1995,858,826,2027,111,53
INV007373,P1713,W019,28-Dec-2025,1990,54,287,1757,291,167
INV007374,P1397,W005,19-May-2025,1078,912,577,1413,294,169
INV007375,P1138,W018,17-Oct-2025,1633,672,564,1741,130,52
INV007376,P1844,W016,11-Jul-2025,247,121,368,0,21,10
INV007377,P1143,W011,07-Oct-2025,1518,70,916,672,123,43
INV007378,P1656,W019,13-Jun-2025,1314,900,1018,1196,43,21
INV007379,P1379,W003,28-Apr-2025,1235,930,330,1835,21,9
INV007380,P1974,W013,26-Jan-2025,1145,464,363,1246,159,44
INV007381,P1361,W006,13-Feb-2025,129,486,615,0,112,30
INV007382,P1879,W011,02-Jan-2025,1208,80,244,1044,195,83
INV007383,P1297,W001,17-Aug-2025,1659,116,534,1241,295,97
INV007384,P1117,W011,22-May-2025,1141,654,453,1342,156,34
INV007385,P1391,W001,16-Oct-2025,1486,915,369,2032,170,38
INV007386,P1504,W019,19-Nov-2025,1006,801,397,1410,287,63
INV007387,P2000,W011,18-Jun-2025,192,873,709,356,47,12
INV007388,P1768,W013,03-Sep-2025,1550,308,144,1714,104,48
INV007389,P1419,W009,05-Dec-2025,1359,884,523,1720,143,70
INV007390,P1083,W011,07-Nov-2025,187,383,570,0,167,35
INV007391,P1376,W019,11-Jul-2025,616,987,948,655,91,53
INV007392,P1543,W011,03-Mar-2025,682,832,558,956,105,50
INV007393,P1468,W013,09-Feb-2025,1199,184,1136,247,252,114
INV007394,P1993,W020,31-May-2025,472,941,341,1072,205,51
INV007395,P1292,W013,11-Jun-2025,1607,527,175,1959,48,15
INV007396,P1240,W017,07-Mar-2025,1538,254,1135,657,41,12
INV007397,P1289,W007,13-Mar-2025,228,38,266,0,66,25
INV007398,P1117,W018,14-Nov-2025,1854,812,344,2322,181,104
INV007399,P1125,W010,05-Jul-2025,216,545,380,381,154,55
INV007400,P1290,W001,22-Dec-2025,608,966,642,932,150,78
INV007401,P1218,W003,17-Feb-2025,1974,548,190,2332,226,96
INV007402,P1345,W013,11-Mar-2025,1838,890,477,2251,201,66
INV007403,P1753,W012,14-Aug-2025,33,420,453,0,189,52
INV007404,P1286,W008,19-Apr-2025,1335,507,560,1282,42,11
INV007405,P1804,W015,11-Aug-2025,85,742,181,646,174,70
INV007406,P1433,W006,06-Sep-2025,1981,871,901,1951,114,23
INV007407,P1148,W016,14-Aug-2025,1610,684,789,1505,112,25
INV007408,P1834,W020,30-Sep-2025,668,249,285,632,269,158
INV007409,P1236,W004,04-Oct-2025,1838,93,1182,749,148,72
INV007410,P1518,W015,03-Jul-2025,710,487,431,766,108,59
INV007411,P1004,W009,22-Dec-2025,1742,504,78,2168,294,167
INV007412,P1590,W019,08-Sep-2025,1793,549,38,2304,260,119
INV007413,P1716,W001,15-Jun-2025,1802,0,528,1274,163,68
INV007414,P1110,W006,30-May-2025,1710,351,120,1941,223,132
INV007415,P1443,W016,26-May-2025,1804,415,688,1531,297,135
INV007416,P1065,W001,10-Oct-2025,1181,610,1055,736,185,79
INV007417,P1644,W003,07-Jul-2025,1990,464,428,2026,173,92
INV007418,P1951,W006,21-Jun-2025,748,138,178,708,208,62
INV007419,P1682,W011,26-Dec-2025,244,363,607,0,187,87
INV007420,P1348,W005,27-Apr-2025,29,402,431,0,86,27
