Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales_Amount,Discount,Profit
SO25294,C16805,P1023,29-May-2025,5,112850,16209,1236
SO25295,C17200,P1774,13-Feb-2025,11,510730,618,147541
SO25296,C14572,P1291,11-Sep-2025,6,177900,1930,29708
SO25297,C26550,P1222,26-Feb-2025,19,449730,54508,50524
SO25298,C12253,P1870,28-Apr-2025,4,23560,908,4240
SO25299,C39209,P1803,11-Jun-2025,15,688500,88757,124618
SO25300,C35436,P1050,01-Dec-2025,1,26540,3247,4410
SO25301,C31158,P1320,28-Jun-2025,15,394650,33439,79811
SO25302,C31138,P1806,09-Mar-2025,14,522620,25215,57399
SO25303,C18888,P1094,08-Nov-2025,2,65120,5318,4432
SO25304,C31327,P1210,13-Jan-2025,4,210880,25536,31448
SO25305,C30508,P1460,22-Feb-2025,17,626280,3020,129648
SO25306,C10883,P1432,30-Jan-2025,13,773630,104024,86088
SO25307,C18681,P1083,29-Sep-2025,15,270450,27733,29837
SO25308,C11642,P1596,31-May-2025,13,483730,36936,58835
SO25309,C13572,P1582,08-Aug-2025,5,130600,6562,18053
SO25310,C11772,P1812,08-Feb-2025,6,406500,37769,76177
SO25311,C34731,P1214,23-Feb-2025,5,137100,13371,24124
SO25312,C31536,P1213,23-Sep-2025,3,151140,977,45763
SO25313,C13422,P1304,07-Sep-2025,12,518880,23982,63726
SO25314,C36234,P1754,26-Jan-2025,19,16340,1356,2501
SO25315,C17972,P1338,12-Oct-2025,6,32400,809,3727
SO25316,C36862,P1082,02-Jun-2025,3,94980,4027,22511
SO25317,C36053,P1518,17-Sep-2025,1,43640,892,8808
SO25318,C18683,P1603,25-Mar-2025,7,263200,38736,24740
SO25319,C22085,P1595,01-Feb-2025,8,558320,57031,42057
SO25320,C23785,P1445,20-Feb-2025,17,42330,827,6313
SO25321,C24267,P1732,18-Jul-2025,11,253220,8547,26301
SO25322,C38018,P1040,18-Oct-2025,1,17520,1650,1752
SO25323,C19357,P1354,30-Nov-2025,18,1186740,122826,127446
SO25324,C17520,P1007,12-Aug-2025,6,131580,19660,10634
SO25325,C37433,P1888,29-Jul-2025,10,261900,9431,33539
SO25326,C38970,P1630,31-Aug-2025,13,324480,12915,83428
SO25327,C21282,P1305,25-Oct-2025,17,355300,52431,-4508
SO25328,C11589,P1725,20-Oct-2025,5,100500,855,16955
SO25329,C17833,P1573,15-Jan-2025,13,31070,3657,3064
SO25330,C38687,P1652,28-Feb-2025,4,266560,29872,33408
SO25331,C11060,P1655,10-Jun-2025,19,140790,6302,28202
SO25332,C36046,P1635,07-Oct-2025,17,1153620,15868,252239
SO25333,C19357,P1570,18-Dec-2025,3,41490,3239,3799
SO25334,C39078,P1447,01-May-2025,4,84200,6601,8171
SO25335,C22112,P1935,31-Mar-2025,2,61880,2301,12805
SO25336,C11423,P1772,04-Nov-2025,8,425600,15559,81001
SO25337,C18797,P1027,17-Nov-2025,12,382560,16114,42962
SO25338,C16810,P1799,15-Aug-2025,18,677160,98698,61574
SO25339,C12287,P1296,26-Jul-2025,3,172470,4376,39943
SO25340,C38618,P1673,25-Apr-2025,8,232560,10331,61693
SO25341,C37918,P1441,12-Mar-2025,19,1116820,106535,57359
SO25342,C10790,P1726,15-Jun-2025,12,595200,9078,164574
SO25343,C38011,P1910,16-Aug-2025,6,427680,46636,24332
SO25344,C30444,P1203,21-Apr-2025,9,158580,13477,25196
SO25345,C27979,P1554,03-May-2025,13,484900,71661,35810
SO25346,C17596,P1931,17-Jan-2025,6,41460,3926,4162
SO25347,C11828,P1788,21-Apr-2025,8,16960,2516,452
SO25348,C37861,P1900,12-Nov-2025,10,682200,96351,92779
SO25349,C13706,P1708,20-Dec-2025,9,207900,3650,26320
SO25350,C15376,P1621,08-Nov-2025,4,40280,6015,6213
SO25351,C25044,P1277,03-Aug-2025,8,47040,1664,10800
SO25352,C17759,P1829,01-May-2025,12,478080,6940,130184
SO25353,C27062,P1732,05-Feb-2025,19,437380,54928,5264
SO25354,C14702,P1566,05-Mar-2025,11,252780,7670,62796
SO25355,C13252,P1178,29-Aug-2025,2,86760,1132,19966
SO25356,C24106,P1386,01-Apr-2025,2,77200,10033,711
SO25357,C11957,P1524,06-Jan-2025,15,890400,88764,174906
SO25358,C34253,P1796,03-Apr-2025,7,59220,2689,9953
SO25359,C22155,P1666,12-Mar-2025,2,3960,84,636
SO25360,C33339,P1486,02-May-2025,13,839930,78390,44551
SO25361,C24920,P1543,23-Dec-2025,5,111850,12107,5778
SO25362,C17328,P1145,05-Nov-2025,1,4890,516,179
SO25363,C17171,P1400,21-Aug-2025,10,675200,6630,109460
SO25364,C31218,P1704,20-Apr-2025,18,168300,7035,35085
SO25365,C11634,P1034,13-May-2025,3,204690,28428,5589
SO25366,C12074,P1019,23-Jan-2025,13,776620,113091,72016
SO25367,C13930,P1641,30-Dec-2025,8,199120,15643,26365
SO25368,C30721,P1406,10-Jun-2025,5,371450,2053,94377
SO25369,C30807,P1267,15-Apr-2025,18,974880,116400,110688
SO25370,C35178,P1747,16-Oct-2025,17,18530,788,4618
SO25371,C17765,P1462,03-Nov-2025,4,125480,13165,6759
SO25372,C21693,P1871,13-Apr-2025,6,67500,7208,5644
SO25373,C31940,P1044,11-Jul-2025,17,922250,2253,162613
SO25374,C19405,P1976,21-Jul-2025,18,1085220,11405,267775
SO25375,C20220,P1984,17-Jan-2025,14,3360,330,258
SO25376,C31352,P1099,09-May-2025,1,67980,45,20572
SO25377,C19677,P1035,07-Sep-2025,3,61110,832,15389
SO25378,C14807,P1606,02-Aug-2025,13,235820,11937,23774
SO25379,C13879,P1473,24-Oct-2025,17,598400,12880,127557
SO25380,C13243,P1622,04-Feb-2025,19,1478580,170652,243814
SO25381,C27396,P1999,25-Sep-2025,5,175850,14768,36077
SO25382,C33105,P1770,18-Dec-2025,12,201600,17176,38024
SO25383,C32267,P1696,05-Oct-2025,5,231100,19766,34344
SO25384,C36450,P1664,04-Aug-2025,12,251760,17838,35514
SO25385,C20185,P1749,21-Sep-2025,19,501980,71631,15028
SO25386,C14718,P1761,25-Jun-2025,8,23440,576,6544
SO25387,C25757,P1293,14-Jul-2025,2,4820,33,627
SO25388,C21065,P1058,30-Dec-2025,13,671190,46970,154088
SO25389,C17565,P1198,23-Jan-2025,11,198440,19216,8746
SO25390,C26400,P1875,01-Jan-2025,12,424080,31814,72742
SO25391,C25729,P1972,10-Nov-2025,16,888160,28510,139714
SO25392,C24732,P1755,25-Feb-2025,19,1054310,10494,292765
SO25393,C11881,P1120,28-Jun-2025,18,420480,17464,110876
SO25394,C19175,P1431,09-Oct-2025,14,937720,106475,115117
SO25395,C13064,P1684,31-May-2025,6,383280,7082,80308
SO25396,C29868,P1706,01-Jan-2025,9,29340,3545,4456
SO25397,C17300,P1819,07-Apr-2025,9,549360,2749,155885
SO25398,C18678,P1779,07-Jun-2025,4,42560,3379,4761
SO25399,C12106,P1098,28-Aug-2025,10,779900,106273,122397
SO25400,C20734,P1396,10-Aug-2025,12,91200,10082,12826
SO25401,C27791,P1894,24-Mar-2025,5,274300,8419,62081
SO25402,C30380,P1891,26-Apr-2025,7,75880,7814,5353
SO25403,C19107,P1784,28-Aug-2025,4,199440,16343,15365
SO25404,C24689,P1879,04-Sep-2025,19,962540,107521,176662
SO25405,C18768,P1802,15-Feb-2025,1,5700,770,754
SO25406,C29011,P1212,07-Feb-2025,5,279500,26553,50062
SO25407,C22435,P1635,04-Jan-2025,7,475020,68984,41413
SO25408,C39695,P1921,15-Jun-2025,13,249990,22298,26374
SO25409,C24299,P1129,13-Sep-2025,7,180530,14591,31504
SO25410,C23825,P1546,15-Aug-2025,13,614900,49414,64765
SO25411,C15272,P1178,12-May-2025,15,650700,49071,109164
SO25412,C12910,P1206,29-Apr-2025,16,1101440,79865,100551
SO25413,C11946,P1355,05-Apr-2025,15,884550,116920,103130
SO25414,C22854,P1744,30-Sep-2025,6,17400,2141,1903
SO25415,C33883,P1419,19-Jun-2025,10,793600,32303,172657
SO25416,C16780,P1697,04-Dec-2025,7,439390,50809,17889
SO25417,C35702,P1376,27-Oct-2025,11,726440,51276,104803
SO25418,C11328,P1154,25-Dec-2025,2,49120,4548,4008
SO25419,C20978,P1709,14-Jun-2025,19,294120,6502,58687
SO25420,C24101,P1988,27-Oct-2025,15,650100,12780,88020
SO25421,C31729,P1526,23-Jul-2025,5,31200,1397,8038
SO25422,C33793,P1401,10-Jan-2025,13,500110,39748,41151
SO25423,C23943,P1460,17-Mar-2025,2,73680,1804,13804
SO25424,C10418,P1503,06-Oct-2025,5,216000,1515,60805
SO25425,C34726,P1255,10-Feb-2025,3,58860,5986,7214
SO25426,C20544,P1124,16-Dec-2025,18,669060,57502,133820
SO25427,C37028,P1206,14-Nov-2025,9,619560,68004,33480
SO25428,C10538,P1968,15-Mar-2025,1,45550,4645,7105
SO25429,C25492,P1097,30-Apr-2025,16,922240,117037,151491
SO25430,C16492,P1235,25-Aug-2025,11,604120,87761,13032
SO25431,C26469,P1980,11-Sep-2025,2,86260,6483,19923
SO25432,C29980,P1716,06-Dec-2025,14,487200,24478,58654
SO25433,C12182,P1332,30-Dec-2025,15,830850,88655,120385
SO25434,C33035,P1815,30-Dec-2025,11,280720,8483,28367
SO25435,C35604,P1664,08-Jul-2025,2,41960,4630,4262
SO25436,C39625,P1444,26-Feb-2025,18,1168560,41359,250223
SO25437,C19678,P1102,05-Feb-2025,2,126500,13655,6447
SO25438,C27656,P1231,22-Jul-2025,11,449240,45336,89942
SO25439,C24247,P1525,06-Jul-2025,8,199040,28185,27559
SO25440,C13406,P1056,06-Oct-2025,19,1362110,120280,261677
SO25441,C31714,P1215,03-Jul-2025,9,539460,71303,84379
SO25442,C16279,P1039,23-May-2025,8,250480,3920,37168
SO25443,C21700,P1531,19-Aug-2025,17,85850,1163,18778
SO25444,C10470,P1681,24-Apr-2025,16,247360,32407,34137
SO25445,C23082,P1591,09-Sep-2025,14,10780,1577,33
SO25446,C33268,P1079,10-Oct-2025,17,808860,5095,214953
SO25447,C11259,P1499,18-May-2025,9,204390,23100,18021
SO25448,C23501,P1692,04-Mar-2025,18,992340,51900,214518
SO25449,C33570,P1756,24-Mar-2025,3,192990,9447,18759
SO25450,C18027,P1381,12-Dec-2025,3,71610,7611,11547
SO25451,C35711,P1747,14-May-2025,15,16350,2060,2710
SO25452,C29593,P1208,12-Feb-2025,10,616900,58377,101903
SO25453,C19527,P1373,06-Oct-2025,8,533600,80022,2666
SO25454,C25904,P1880,18-Feb-2025,1,41440,4149,1497
SO25455,C15719,P1047,05-Mar-2025,18,158580,18631,17423
SO25456,C20948,P1949,09-Mar-2025,13,385580,15261,77390
SO25457,C39496,P1291,15-May-2025,12,355800,38384,24892
SO25458,C26939,P1980,19-May-2025,6,258780,14924,64294
SO25459,C33221,P1449,13-Jun-2025,12,192000,1728,54360
SO25460,C32881,P1932,18-Nov-2025,6,405660,60581,59533
SO25461,C36722,P1579,07-Feb-2025,1,9570,483,1088
SO25462,C12682,P1563,24-Dec-2025,18,614700,35078,66676
SO25463,C18952,P1405,11-Jun-2025,19,1169830,154644,88480
SO25464,C11090,P1086,20-Jun-2025,11,701800,27762,169193
SO25465,C27975,P1842,26-Nov-2025,6,367980,20036,38026
SO25466,C39456,P1810,07-Jan-2025,3,211500,19136,34309
SO25467,C38007,P1654,29-May-2025,14,441700,28601,71233
SO25468,C36202,P1699,22-Jan-2025,10,238100,26864,13256
SO25469,C12990,P1359,17-Sep-2025,15,46500,2533,9782
SO25470,C22849,P1257,16-Sep-2025,10,460400,30955,54685
SO25471,C15169,P1327,25-Sep-2025,18,73800,8600,5242
SO25472,C15354,P1833,30-Sep-2025,2,61160,1924,6974
SO25473,C30437,P1458,18-Oct-2025,16,892640,68170,202022
SO25474,C16113,P1771,19-Feb-2025,1,48910,6625,8541
SO25475,C12744,P1422,03-Dec-2025,16,476800,42517,96139
SO25476,C24661,P1585,02-Nov-2025,17,975460,53039,178892
SO25477,C33635,P1932,13-Oct-2025,4,270440,32688,47388
SO25478,C20971,P1952,09-Nov-2025,16,599200,86870,96842
SO25479,C29507,P1364,06-Jun-2025,2,38780,3956,3872
SO25480,C13855,P1469,04-Nov-2025,4,158080,16404,18148
SO25481,C39444,P1065,23-Nov-2025,7,225890,33511,35712
SO25482,C20880,P1866,30-Apr-2025,8,560240,44516,43108
SO25483,C37321,P1425,22-Sep-2025,14,988260,108779,64205
SO25484,C19673,P1451,18-Dec-2025,15,906600,61728,135252
SO25485,C21951,P1691,14-Jul-2025,13,413660,41088,20298
SO25486,C29731,P1341,01-Jul-2025,9,217890,19600,37433
SO25487,C18326,P1685,29-Apr-2025,19,608950,65376,116492
SO25488,C26434,P1451,07-Jan-2025,11,664840,28850,115602
SO25489,C19527,P1172,20-Dec-2025,4,101400,6879,18481
SO25490,C19483,P1194,09-Sep-2025,11,73040,2540,14851
SO25491,C19022,P1029,08-Jan-2025,18,800100,56321,172765
SO25492,C33825,P1990,09-Sep-2025,17,173570,1808,39315
SO25493,C29868,P1361,24-Jan-2025,17,823310,32968,152570
SO25494,C32190,P1451,27-Feb-2025,1,60440,727,12405
SO25495,C27976,P1721,18-Jul-2025,10,623000,30591,75199
SO25496,C30754,P1353,17-Jan-2025,5,48600,774,9236
SO25497,C20062,P1979,10-Nov-2025,1,51840,7715,7060
SO25498,C21479,P1598,21-Nov-2025,9,346140,34726,52403
SO25499,C13587,P1284,08-Oct-2025,16,203040,16751,19537
SO25500,C25362,P1286,22-Aug-2025,4,341440,28935,73461
SO25501,C19708,P1726,18-Feb-2025,7,347200,15482,85815
SO25502,C15866,P1819,13-Jun-2025,8,488320,46541,94467
SO25503,C29336,P1743,07-Mar-2025,19,778620,35983,140394
SO25504,C36466,P1708,14-Jan-2025,17,392700,7609,49001
SO25505,C17906,P1157,12-Dec-2025,9,57060,6035,3406
SO25506,C25474,P1686,29-Oct-2025,3,39660,1049,10117
SO25507,C17337,P1810,28-May-2025,9,634500,23750,136585
SO25508,C19704,P1785,12-Aug-2025,14,287560,31263,53647
SO25509,C33340,P1766,01-Feb-2025,7,505050,23093,94528
SO25510,C36856,P1485,27-Nov-2025,19,1026190,64269,148569
SO25511,C34541,P1799,21-Nov-2025,2,75240,3790,14018
SO25512,C22033,P1820,01-Nov-2025,9,69570,2699,12034
SO25513,C18810,P1941,10-Jul-2025,1,56900,4168,3775
SO25514,C17734,P1707,24-Mar-2025,14,24500,1704,2468
SO25515,C13547,P1729,14-Nov-2025,13,129610,3199,27949
SO25516,C18115,P1473,09-Apr-2025,5,176000,2343,38962
SO25517,C21897,P1762,17-Mar-2025,6,146520,15230,27850
SO25518,C11051,P1200,07-Jan-2025,13,170170,15845,21244
SO25519,C32334,P1061,28-Apr-2025,9,345690,43224,48909
SO25520,C34633,P1858,26-Nov-2025,13,897000,74879,101128
SO25521,C33746,P1027,26-Jun-2025,14,446320,37818,31104
SO25522,C27576,P1379,09-May-2025,16,639040,1614,84594
SO25523,C38350,P1151,23-Aug-2025,2,1820,255,97
SO25524,C36135,P1616,12-May-2025,9,17460,1324,1934
SO25525,C31281,P1419,02-Feb-2025,3,238080,30488,31000
SO25526,C27546,P1897,21-Jun-2025,18,342900,2884,55274
SO25527,C16107,P1431,27-Jul-2025,7,468860,25122,85674
SO25528,C11980,P1106,02-Jun-2025,5,224050,24283,5147
SO25529,C18435,P1631,20-Apr-2025,16,638720,32432,139792
SO25530,C33764,P1193,18-Sep-2025,7,131390,13631,6200
SO25531,C34143,P1168,19-Feb-2025,18,1002600,40196,118816
SO25532,C31754,P1194,09-Dec-2025,5,33200,3858,4047
SO25533,C15761,P1980,04-Apr-2025,14,603820,44946,139896
SO25534,C34951,P1106,15-Dec-2025,14,627340,82154,250
SO25535,C27561,P1838,01-Sep-2025,8,32240,2413,1947
SO25536,C28528,P1444,10-Aug-2025,1,64920,3746,12453
SO25537,C22888,P1227,25-Apr-2025,10,514200,40129,116651
SO25538,C35038,P1369,23-Jul-2025,18,39060,5452,4412
SO25539,C38810,P1811,11-Jul-2025,14,895860,80401,129571
SO25540,C32390,P1414,30-Dec-2025,9,3060,22,644
SO25541,C36256,P1291,04-Jun-2025,9,266850,32245,15212
SO25542,C28147,P1817,27-Aug-2025,18,1352520,164990,241954
SO25543,C31009,P1025,19-Sep-2025,14,534660,3463,120479
SO25544,C26100,P1247,01-Nov-2025,2,116280,7005,14353
SO25545,C12445,P1718,06-Oct-2025,15,714900,38188,66332
SO25546,C23539,P1404,30-Oct-2025,16,1159680,72933,200859
SO25547,C24387,P1554,20-Jul-2025,15,559500,83586,40419
SO25548,C20046,P1668,10-Mar-2025,3,55680,2015,9871
SO25549,C14215,P1288,15-Oct-2025,18,82620,10538,2494
SO25550,C39066,P1328,05-Jul-2025,1,53570,5726,4935
SO25551,C27321,P1949,16-Nov-2025,2,59320,8101,6153
SO25552,C18872,P1117,22-May-2025,1,63780,4322,8824
SO25553,C36286,P1392,15-Aug-2025,7,220150,20881,36078
SO25554,C18759,P1572,16-Nov-2025,4,206160,9538,43258
SO25555,C24138,P1406,01-Jun-2025,17,1262930,50847,277015
SO25556,C16148,P1332,07-Aug-2025,11,609290,20658,132638
SO25557,C27412,P1021,07-Dec-2025,4,81120,10813,8219
SO25558,C19431,P1660,04-Jan-2025,8,130160,14292,8500
SO25559,C26616,P1040,04-Sep-2025,12,210240,7234,33590
SO25560,C23290,P1721,16-Mar-2025,12,747600,57232,69716
SO25561,C25443,P1853,27-Nov-2025,9,492930,8444,118465
SO25562,C32413,P1647,24-May-2025,14,138740,19922,-868
SO25563,C20585,P1412,10-Aug-2025,3,97050,11773,10184
SO25564,C35439,P1389,11-Mar-2025,9,167310,9343,40850
SO25565,C33337,P1100,11-Sep-2025,3,57510,4106,8530
SO25566,C29264,P1134,03-Dec-2025,18,564660,82568,39094
SO25567,C21960,P1118,22-Nov-2025,6,93240,3766,11636
SO25568,C32407,P1639,30-Nov-2025,15,971100,52891,205634
SO25569,C38631,P1776,05-Aug-2025,6,395340,9225,46071
SO25570,C20284,P1891,04-Nov-2025,4,43360,3778,3746
SO25571,C28797,P1781,07-Jan-2025,8,486240,16314,47918
SO25572,C35127,P1850,20-Apr-2025,5,65050,7514,11071
SO25573,C26882,P1813,12-Jun-2025,1,30400,4296,1338
SO25574,C34125,P1298,31-May-2025,15,1069050,143884,152471
SO25575,C21199,P1841,14-Jan-2025,4,80960,4019,8801
SO25576,C29260,P1700,28-Jul-2025,9,250740,25108,13304
SO25577,C10941,P1504,30-Sep-2025,10,405800,12415,61355
SO25578,C11869,P1753,27-Mar-2025,4,177160,4191,26081
SO25579,C30789,P1668,28-Mar-2025,11,204160,8663,34919
SO25580,C37961,P1511,12-Sep-2025,15,305850,25092,31878
SO25581,C24524,P1872,06-May-2025,12,480000,24337,50807
SO25582,C13025,P1979,15-May-2025,6,311040,15239,73411
SO25583,C15238,P1821,22-Jun-2025,14,926240,91773,171623
SO25584,C13675,P1810,12-Nov-2025,10,705000,69558,108592
SO25585,C14413,P1051,20-Dec-2025,15,526800,72760,80195
SO25586,C37054,P1465,15-May-2025,3,29940,354,5706
SO25587,C29383,P1172,11-Mar-2025,4,101400,2402,22958
SO25588,C36791,P1224,28-Dec-2025,12,235680,271,51233
SO25589,C20111,P1632,13-Jul-2025,19,98800,4050,20935
SO25590,C15796,P1483,29-Oct-2025,9,676710,100644,65109
SO25591,C27551,P1270,10-May-2025,9,521820,63202,68954
SO25592,C36536,P1535,18-Nov-2025,4,278800,34199,9765
SO25593,C16805,P1387,07-Jul-2025,4,169000,4646,47482
SO25594,C26823,P1585,08-Apr-2025,12,688560,11094,152622
SO25595,C18572,P1352,17-Feb-2025,3,9090,314,1402
SO25596,C23221,P1947,10-Jun-2025,8,284400,38358,21130
SO25597,C33657,P1930,30-Jun-2025,19,992940,139993,-3782
SO25598,C31575,P1256,02-Feb-2025,10,97400,8543,11097
SO25599,C24186,P1149,25-Feb-2025,12,85800,8286,7458
SO25600,C31320,P1659,29-Mar-2025,1,44690,1310,8611
SO25601,C35099,P1644,12-Aug-2025,8,263840,16128,39152
SO25602,C39349,P1942,12-Sep-2025,17,558110,15799,93851
SO25603,C38658,P1206,12-Aug-2025,15,1032600,84529,84611
SO25604,C36090,P1742,16-Nov-2025,12,898920,32672,223444
SO25605,C39438,P1526,25-Aug-2025,15,93600,8349,19956
SO25606,C22889,P1973,09-Feb-2025,18,318420,31103,50455
SO25607,C32519,P1185,15-Feb-2025,15,193800,25383,7617
SO25608,C23706,P1966,10-Mar-2025,8,481120,70179,8485
SO25609,C17825,P1770,13-Mar-2025,9,151200,18709,22691
SO25610,C31812,P1436,15-Jun-2025,10,10200,1162,758
SO25611,C11262,P1702,16-Sep-2025,18,50580,1251,12969
SO25612,C38198,P1551,29-Apr-2025,8,382560,45934,70026
SO25613,C34889,P1684,16-Jan-2025,11,702680,58925,101290
SO25614,C22800,P1859,07-Jun-2025,18,599580,70390,66500
SO25615,C27749,P1588,17-Jan-2025,14,551740,13607,124867
SO25616,C32140,P1941,12-Aug-2025,10,569000,55446,23984
SO25617,C38645,P1017,02-Aug-2025,10,265800,12597,53793
SO25618,C27001,P1003,14-Feb-2025,17,751400,77704,20403
SO25619,C38018,P1941,28-Nov-2025,7,398300,46570,9031
SO25620,C19925,P1747,19-Mar-2025,11,11990,213,3285
SO25621,C32386,P1950,11-Mar-2025,17,652120,39279,48747
SO25622,C23625,P1610,28-Feb-2025,6,337920,35967,43143
SO25623,C31855,P2000,31-Mar-2025,6,424800,57544,59702
SO25624,C19781,P1930,31-Oct-2025,15,783900,96040,11495
SO25625,C13246,P1834,17-Mar-2025,6,288600,22618,42662
SO25626,C17243,P1189,20-Jul-2025,19,197600,29385,20110
SO25627,C22171,P1311,22-Oct-2025,2,76560,2652,15916
SO25628,C12428,P1165,19-Oct-2025,18,330480,16382,43756
SO25629,C23116,P1498,15-Jan-2025,17,1153620,77363,179150
SO25630,C16877,P1602,09-Mar-2025,19,1447990,207938,165545
SO25631,C33573,P1464,24-Feb-2025,6,50040,3589,5825
SO25632,C13940,P1486,14-Sep-2025,13,839930,14382,108559
SO25633,C36064,P1153,07-Jul-2025,15,736050,60303,83472
SO25634,C27898,P1634,14-Apr-2025,7,403760,48586,45354
SO25635,C23602,P1575,09-Aug-2025,18,171900,5651,17839
SO25636,C37902,P1890,25-Jun-2025,4,279440,8419,60045
SO25637,C25681,P1919,02-May-2025,15,82500,3586,7229
SO25638,C13621,P1990,05-Jun-2025,15,153150,17209,19076
SO25639,C39343,P1647,24-Jul-2025,13,128830,14141,3552
SO25640,C11752,P1467,01-Apr-2025,9,257490,22871,36475
SO25641,C27745,P1890,10-Apr-2025,3,209580,10120,41228
SO25642,C32944,P1314,13-Oct-2025,11,54780,724,7196
SO25643,C11404,P1551,19-Dec-2025,10,478200,24816,120134
SO25644,C33681,P1810,06-May-2025,10,705000,43881,134269
SO25645,C30752,P1063,06-Feb-2025,7,225960,7753,59251
SO25646,C13762,P1508,08-Dec-2025,3,105330,2443,14795
SO25647,C19241,P1437,12-Jan-2025,12,737880,26472,122412
SO25648,C32130,P1280,17-Jul-2025,19,618260,90126,98297
SO25649,C29603,P1294,14-Sep-2025,16,844320,93410,45022
SO25650,C39050,P1373,04-Dec-2025,15,1000500,57910,97130
SO25651,C32549,P1363,20-Apr-2025,6,370020,46998,49476
SO25652,C27396,P1538,23-Jun-2025,1,80160,10922,12144
SO25653,C37617,P1798,02-Jun-2025,19,1046900,24305,233487
SO25654,C38989,P1493,04-Dec-2025,12,251040,14052,23208
SO25655,C39077,P1118,07-Jan-2025,7,108780,9384,8585
SO25656,C36914,P1410,16-Jul-2025,9,699750,67523,130954
SO25657,C24140,P1359,05-Mar-2025,6,18600,391,4535
SO25658,C39905,P1525,08-Feb-2025,12,298560,21506,62110
SO25659,C25009,P1513,12-Nov-2025,2,15180,567,3983
SO25660,C23926,P1854,16-May-2025,10,60900,2218,6412
SO25661,C39515,P1864,01-Apr-2025,11,531630,48844,114528
SO25662,C33657,P1982,25-Jan-2025,4,189400,486,47650
SO25663,C30834,P1719,22-May-2025,14,211960,25929,39101
SO25664,C27124,P1423,05-Apr-2025,8,105280,523,20805
SO25665,C12845,P1627,20-Jan-2025,18,1108620,160709,98851
SO25666,C37823,P1557,30-May-2025,16,169760,2083,30605
SO25667,C28289,P1686,23-Feb-2025,19,251180,10837,59881
SO25668,C25588,P1446,10-Jul-2025,12,774120,102249,124587
SO25669,C36782,P1129,07-Aug-2025,2,51580,2780,10390
SO25670,C28651,P1930,11-Aug-2025,19,992940,81105,55106
SO25671,C12438,P1426,22-Jan-2025,12,750480,2942,178150
SO25672,C10773,P1421,26-Jan-2025,12,548880,70592,26704
SO25673,C38003,P1472,05-Oct-2025,10,95400,5542,9898
SO25674,C18531,P1624,12-Oct-2025,3,213450,10400,34399
SO25675,C37688,P1853,25-Jun-2025,15,821550,101918,109597
SO25676,C19991,P1194,03-Oct-2025,8,53120,5666,6982
SO25677,C32000,P1969,26-May-2025,10,475700,67022,80088
SO25678,C38479,P1477,27-Feb-2025,3,51090,216,7083
SO25679,C10729,P1008,23-May-2025,11,685740,58239,135218
SO25680,C34962,P1697,19-Oct-2025,6,376620,52766,6118
SO25681,C27311,P1070,03-Jun-2025,3,220290,1435,41489
SO25682,C32662,P1214,21-Jul-2025,4,109680,676,29320
SO25683,C28514,P1514,01-Sep-2025,1,7130,948,51
SO25684,C10296,P1068,12-Jan-2025,16,286880,2898,62478
SO25685,C23515,P1438,02-Sep-2025,18,408420,51413,53329
SO25686,C13594,P1957,03-Nov-2025,19,236550,6271,32242
SO25687,C13397,P1868,11-Apr-2025,12,237360,29716,28712
SO25688,C38522,P1517,01-Jan-2025,16,322880,41399,17977
SO25689,C19580,P1195,06-Aug-2025,10,265600,38937,33563
SO25690,C22371,P1553,15-Feb-2025,7,99470,5824,17934
SO25691,C32426,P1218,28-Feb-2025,17,265710,39577,35019
SO25692,C34727,P1760,22-Nov-2025,11,777040,103762,43440
SO25693,C15950,P1005,19-Feb-2025,14,536620,21225,122443
SO25694,C10547,P1732,10-Oct-2025,12,276240,21304,16712
SO25695,C33827,P1369,23-Jun-2025,13,28210,2839,4285
SO25696,C34130,P1033,20-Oct-2025,9,536850,56858,64453
SO25697,C16406,P1827,21-Jul-2025,11,415250,39840,19813
SO25698,C11437,P1818,05-Aug-2025,3,126360,17297,17914
SO25699,C19274,P1260,29-Sep-2025,14,951160,378,157836
SO25700,C27527,P1241,30-Jan-2025,15,711150,65116,59909
SO25701,C15876,P1876,22-Apr-2025,5,116350,12275,7205
SO25702,C30642,P1785,15-Oct-2025,8,164320,4246,44274
SO25703,C31343,P1862,24-Mar-2025,18,797940,50462,139564
SO25704,C37014,P1623,08-Jan-2025,18,1232820,86417,275851
SO25705,C27690,P1034,13-Aug-2025,13,886990,38936,108471
