Purchase_ID,Supplier_ID,Product_ID,Order_Date,Received_Date,Quantity,Purchase_Cost,Status
PO13132,S081,P1215,01-Jan-2025,05-Jan-2025,2135,91040670,Pending
PO13133,S061,P1968,09-Nov-2025,13-Nov-2025,702,23727600,Pending
PO13134,S082,P1706,05-Mar-2025,08-Mar-2025,720,1707120,Completed
PO13135,S042,P1855,09-Aug-2025,27-Aug-2025,834,43659900,Completed
PO13136,S098,P1649,07-Dec-2025,31-Dec-2025,1425,47082000,Completed
PO13137,S087,P1489,06-Apr-2025,17-Apr-2025,2328,18542520,Completed
PO13138,S054,P1597,18-Feb-2025,14-Mar-2025,3310,171179960,Completed
PO13139,S029,P1345,21-Oct-2025,13-Nov-2025,738,7732764,Completed
PO13140,S062,P1275,13-Oct-2025,22-Oct-2025,2723,91969325,Partially Received
PO13141,S023,P1432,29-Oct-2025,06-Nov-2025,1255,56331930,Completed
PO13142,S069,P1402,18-Aug-2025,30-Aug-2025,1600,73123200,Completed
PO13143,S023,P1502,07-Mar-2025,25-Mar-2025,4408,256907056,Pending
PO13144,S038,P1141,24-Feb-2025,13-Mar-2025,1809,34436124,Completed
PO13145,S096,P1006,11-Nov-2025,16-Nov-2025,4511,66442519,Cancelled
PO13146,S077,P1635,28-Aug-2025,19-Sep-2025,3375,175800375,Pending
PO13147,S001,P1844,03-Nov-2025,24-Nov-2025,86,1768934,Partially Received
PO13148,S011,P1639,23-Feb-2025,19-Mar-2025,4777,226931385,Completed
PO13149,S095,P1198,04-Jan-2025,13-Jan-2025,3637,56366226,Completed
PO13150,S079,P1563,16-Nov-2025,22-Nov-2025,371,10572387,Completed
PO13151,S062,P1788,31-Oct-2025,20-Nov-2025,3183,5567067,Completed
PO13152,S040,P1819,16-Mar-2025,28-Mar-2025,3061,132890254,Completed
PO13153,S053,P1724,10-Apr-2025,22-Apr-2025,342,7115310,Pending
PO13154,S054,P1826,13-Nov-2025,25-Nov-2025,2875,88245250,Completed
PO13155,S031,P1425,22-Feb-2025,07-Mar-2025,1513,88108042,Completed
PO13156,S085,P1538,16-Jul-2025,05-Aug-2025,1865,106480310,Completed
PO13157,S017,P1846,01-Mar-2025,12-Mar-2025,3387,133979559,Cancelled
PO13158,S094,P1099,30-Jun-2025,13-Jul-2025,1107,52430841,Completed
PO13159,S029,P1642,22-Mar-2025,12-Apr-2025,1367,1089499,Pending
PO13160,S056,P1843,13-Apr-2025,04-May-2025,1714,51385720,Completed
PO13161,S059,P1692,11-Dec-2025,15-Dec-2025,4951,199668879,Completed
PO13162,S069,P1023,13-Feb-2025,26-Feb-2025,3338,63692378,Completed
PO13163,S033,P1109,24-Nov-2025,01-Dec-2025,3722,135711564,Completed
PO13164,S042,P1892,19-Aug-2025,07-Sep-2025,1497,30288801,Completed
PO13165,S054,P1826,16-May-2025,25-May-2025,4041,124034454,Completed
PO13166,S057,P1519,19-Jun-2025,30-Jun-2025,1004,11781940,Completed
PO13167,S072,P1875,06-Mar-2025,17-Mar-2025,1091,29050057,Completed
PO13168,S009,P1591,24-Jul-2025,16-Aug-2025,4770,3124350,Pending
PO13169,S028,P1611,27-Jul-2025,09-Aug-2025,1822,36747918,Completed
PO13170,S036,P1671,12-Jun-2025,22-Jun-2025,4034,45507554,Pending
PO13171,S025,P1972,29-Jan-2025,12-Feb-2025,765,34421940,Completed
PO13172,S051,P1533,19-Mar-2025,22-Mar-2025,4817,144447379,Pending
PO13173,S044,P1084,19-Oct-2025,02-Nov-2025,4841,268481860,Pending
PO13174,S051,P1950,09-Sep-2025,24-Sep-2025,1317,43700694,Pending
PO13175,S054,P1485,28-Feb-2025,04-Mar-2025,3010,128852080,Completed
PO13176,S001,P1719,06-May-2025,19-May-2025,2665,27969175,Pending
PO13177,S081,P1362,23-Sep-2025,12-Oct-2025,836,47003264,Completed
PO13178,S062,P1214,02-Jun-2025,13-Jun-2025,4530,90242130,Completed
PO13179,S044,P1747,06-Mar-2025,10-Mar-2025,4190,3234680,Partially Received
PO13180,S092,P1524,18-Mar-2025,09-Apr-2025,1072,44790304,Pending
PO13181,S085,P1300,16-May-2025,24-May-2025,4814,53281352,Pending
PO13182,S075,P1965,11-Jun-2025,22-Jun-2025,1133,5570961,Pending
PO13183,S053,P1915,01-Jun-2025,15-Jun-2025,4018,48111532,Completed
PO13184,S023,P1246,05-Dec-2025,20-Dec-2025,1397,27811476,Completed
PO13185,S038,P1141,14-Sep-2025,20-Sep-2025,4722,89887992,Completed
PO13186,S061,P1968,27-Sep-2025,04-Oct-2025,1190,40222000,Completed
PO13187,S028,P1703,10-Apr-2025,02-May-2025,3793,119661564,Completed
PO13188,S094,P1738,30-Jun-2025,04-Jul-2025,3342,27223932,Completed
PO13189,S048,P1354,09-Sep-2025,17-Sep-2025,3980,207063480,Partially Received
PO13190,S005,P1055,13-Dec-2025,01-Jan-2026,3549,180974157,Completed
PO13191,S017,P1381,04-Apr-2025,09-Apr-2025,4887,85444308,Completed
PO13192,S092,P1050,03-Sep-2025,07-Sep-2025,4530,85539990,Completed
PO13193,S081,P1362,08-Dec-2025,25-Dec-2025,2565,144214560,Completed
PO13194,S041,P1817,19-Aug-2025,31-Aug-2025,1775,93244300,Completed
PO13195,S066,P1735,07-Feb-2025,03-Mar-2025,1236,24451788,Completed
PO13196,S026,P1941,28-Nov-2025,10-Dec-2025,3852,188582364,Cancelled
PO13197,S014,P1428,22-Nov-2025,27-Nov-2025,3015,106830495,Completed
PO13198,S072,P1967,30-Jul-2025,05-Aug-2025,2342,127018370,Completed
PO13199,S095,P1532,29-Mar-2025,06-Apr-2025,3544,48634312,Pending
PO13200,S054,P1576,26-Aug-2025,29-Aug-2025,4460,112802320,Completed
PO13201,S017,P1299,19-Jul-2025,23-Jul-2025,3787,67419961,Completed
PO13202,S040,P1458,25-Jul-2025,01-Aug-2025,2014,78350642,Partially Received
PO13203,S057,P1866,06-Aug-2025,14-Aug-2025,4841,285991757,Completed
PO13204,S004,P1467,07-Mar-2025,31-Mar-2025,3093,68095488,Completed
PO13205,S062,P1959,23-Apr-2025,14-May-2025,4702,83136062,Completed
PO13206,S072,P1575,29-Mar-2025,22-Apr-2025,4524,37300380,Partially Received
PO13207,S028,P1754,08-Jun-2025,18-Jun-2025,3834,2518938,Completed
PO13208,S054,P1759,09-Nov-2025,15-Nov-2025,185,3304470,Completed
PO13209,S006,P1816,18-Aug-2025,03-Sep-2025,3297,49916580,Completed
PO13210,S100,P1039,31-Mar-2025,08-Apr-2025,422,11045428,Completed
PO13211,S015,P1755,22-Jul-2025,25-Jul-2025,832,32888128,Pending
PO13212,S049,P1809,20-Mar-2025,08-Apr-2025,4330,13167530,Completed
PO13213,S052,P1910,26-Jan-2025,01-Feb-2025,4117,244763884,Completed
PO13214,S064,P1268,09-Aug-2025,26-Aug-2025,787,2065875,Completed
PO13215,S089,P1751,18-Mar-2025,05-Apr-2025,2120,92345080,Completed
PO13216,S049,P1379,22-Jun-2025,26-Jun-2025,3824,132126848,Completed
PO13217,S032,P1705,21-Jun-2025,26-Jun-2025,3192,171346560,Completed
PO13218,S087,P1797,25-Sep-2025,13-Oct-2025,3138,14557182,Completed
PO13219,S078,P1495,09-Jul-2025,02-Aug-2025,1662,28147632,Completed
PO13220,S056,P1469,31-Mar-2025,22-Apr-2025,3696,114139872,Cancelled
PO13221,S030,P1543,04-Jul-2025,27-Jul-2025,617,11595281,Completed
PO13222,S040,P1043,27-Feb-2025,09-Mar-2025,4221,88915365,Completed
PO13223,S040,P1314,11-Mar-2025,20-Mar-2025,3400,14484000,Completed
PO13224,S069,P1574,09-Dec-2025,15-Dec-2025,3035,114501445,Completed
PO13225,S075,P1375,11-Jan-2025,04-Feb-2025,890,7836450,Pending
PO13226,S009,P1876,12-Oct-2025,21-Oct-2025,4038,78232212,Completed
PO13227,S089,P1292,17-Jan-2025,27-Jan-2025,4834,185562758,Completed
PO13228,S038,P1700,21-Mar-2025,31-Mar-2025,3885,91654920,Completed
PO13229,S034,P1086,21-Sep-2025,25-Sep-2025,4100,188169500,Completed
PO13230,S043,P1272,23-Feb-2025,09-Mar-2025,1065,48641745,Completed
PO13231,S055,P1789,11-Dec-2025,18-Dec-2025,1823,27102541,Pending
PO13232,S018,P1493,29-Mar-2025,01-Apr-2025,3445,61372675,Completed
PO13233,S066,P1522,14-Jan-2025,19-Jan-2025,1120,5381600,Completed
PO13234,S019,P1271,24-Jul-2025,15-Aug-2025,4176,126887760,Completed
PO13235,S019,P1618,01-Dec-2025,15-Dec-2025,3525,126889425,Completed
PO13236,S074,P1873,13-Sep-2025,07-Oct-2025,3452,205090224,Completed
PO13237,S055,P1766,21-Oct-2025,13-Nov-2025,2494,138035418,Completed
PO13238,S033,P1109,05-Sep-2025,20-Sep-2025,310,11303220,Pending
PO13239,S040,P1333,01-Sep-2025,08-Sep-2025,264,3680160,Completed
PO13240,S056,P1736,27-Jun-2025,05-Jul-2025,87,3380994,Completed
PO13241,S006,P1646,13-Jul-2025,01-Aug-2025,4150,176271250,Cancelled
PO13242,S005,P1622,22-Jul-2025,04-Aug-2025,413,23130478,Completed
PO13243,S040,P1326,26-Sep-2025,03-Oct-2025,2809,24148973,Partially Received
PO13244,S084,P1935,05-May-2025,29-May-2025,2872,67167464,Completed
PO13245,S099,P1784,10-Jun-2025,19-Jun-2025,550,23063150,Completed
PO13246,S052,P1441,01-Mar-2025,04-Mar-2025,1151,57727254,Completed
PO13247,S041,P1196,26-Nov-2025,10-Dec-2025,461,10809067,Completed
PO13248,S031,P1805,16-May-2025,22-May-2025,2691,71163495,Completed
PO13249,S013,P1946,29-Jul-2025,11-Aug-2025,4026,133510212,Completed
PO13250,S004,P1210,12-Nov-2025,27-Nov-2025,3401,130850074,Completed
PO13251,S007,P1309,29-Apr-2025,14-May-2025,2177,51775591,Completed
PO13252,S015,P1212,05-Mar-2025,13-Mar-2025,353,14323681,Completed
PO13253,S021,P1690,21-Apr-2025,08-May-2025,3229,97528716,Completed
PO13254,S044,P1521,15-Mar-2025,29-Mar-2025,4792,1514272,Pending
PO13255,S054,P1576,04-May-2025,14-May-2025,2252,56957584,Completed
PO13256,S025,P1688,15-Aug-2025,08-Sep-2025,3256,20366280,Completed
PO13257,S049,P1379,09-Sep-2025,13-Sep-2025,1218,42084336,Pending
PO13258,S048,P1354,25-Sep-2025,19-Oct-2025,86,4474236,Completed
PO13259,S060,P1636,29-Jan-2025,16-Feb-2025,688,4232576,Completed
PO13260,S092,P1920,10-Jan-2025,28-Jan-2025,1775,84349775,Completed
PO13261,S052,P1065,09-May-2025,28-May-2025,2375,53154875,Completed
PO13262,S075,P1965,14-Feb-2025,22-Feb-2025,3206,15763902,Completed
PO13263,S006,P1257,03-Nov-2025,06-Nov-2025,3442,128992392,Completed
PO13264,S059,P1852,18-Sep-2025,02-Oct-2025,372,11808396,Partially Received
PO13265,S005,P1991,28-Aug-2025,17-Sep-2025,3136,107593024,Completed
PO13266,S017,P1542,03-Feb-2025,06-Feb-2025,1795,103359690,Completed
PO13267,S056,P1632,09-Jan-2025,17-Jan-2025,1445,5613825,Pending
PO13268,S046,P1744,14-Feb-2025,22-Feb-2025,4429,9858954,Completed
PO13269,S069,P1323,16-Jun-2025,21-Jun-2025,2745,19953405,Completed
PO13270,S095,P1397,06-Apr-2025,16-Apr-2025,1918,65073904,Completed
PO13271,S094,P1578,16-Aug-2025,25-Aug-2025,1854,10113570,Completed
PO13272,S064,P1268,07-Feb-2025,03-Mar-2025,3675,9646875,Pending
PO13273,S014,P1089,06-Jun-2025,25-Jun-2025,1947,45507231,Partially Received
PO13274,S040,P1346,19-Jun-2025,11-Jul-2025,911,38863260,Completed
PO13275,S096,P1673,20-Oct-2025,07-Nov-2025,4167,83619189,Completed
PO13276,S084,P1164,30-Nov-2025,13-Dec-2025,162,1114236,Completed
PO13277,S067,P1714,25-Aug-2025,06-Sep-2025,1041,35036937,Cancelled
PO13278,S033,P1917,07-Mar-2025,20-Mar-2025,3295,6247320,Pending
PO13279,S041,P1795,28-Aug-2025,15-Sep-2025,4421,193613274,Completed
PO13280,S064,P1064,19-Jul-2025,23-Jul-2025,1865,7299610,Completed
PO13281,S052,P1459,18-Aug-2025,27-Aug-2025,441,9171918,Partially Received
PO13282,S034,P1933,27-Feb-2025,06-Mar-2025,281,1201275,Completed
PO13283,S058,P1480,26-Mar-2025,03-Apr-2025,2246,43478068,Pending
PO13284,S079,P1454,20-Mar-2025,08-Apr-2025,3602,146406892,Completed
PO13285,S092,P1050,26-Jun-2025,12-Jul-2025,4196,79233068,Completed
PO13286,S036,P1041,05-Oct-2025,09-Oct-2025,2477,59294426,Completed
PO13287,S083,P1291,30-Jun-2025,18-Jul-2025,3600,87757200,Pending
PO13288,S045,P1095,29-Sep-2025,13-Oct-2025,3356,63465316,Completed
PO13289,S030,P1100,13-Oct-2025,01-Nov-2025,3446,51545268,Completed
PO13290,S036,P1241,30-Nov-2025,15-Dec-2025,213,8322975,Completed
PO13291,S056,P1144,18-Apr-2025,22-Apr-2025,4325,250166650,Completed
PO13292,S065,P1420,23-Apr-2025,03-May-2025,4974,28680084,Completed
PO13293,S050,P1007,06-Aug-2025,29-Aug-2025,4781,80708061,Completed
PO13294,S056,P1466,14-Mar-2025,01-Apr-2025,2612,81290664,Completed
PO13295,S084,P1164,21-Nov-2025,06-Dec-2025,1835,12621130,Completed
PO13296,S076,P1687,20-Oct-2025,11-Nov-2025,3691,42642123,Pending
PO13297,S074,P1337,29-Mar-2025,10-Apr-2025,2042,66299656,Completed
PO13298,S067,P1369,28-Nov-2025,04-Dec-2025,2447,3969034,Cancelled
PO13299,S034,P1433,03-Dec-2025,25-Dec-2025,3222,49225716,Completed
PO13300,S072,P1009,02-May-2025,12-May-2025,4434,18777990,Completed
PO13301,S053,P1724,28-Oct-2025,04-Nov-2025,70,1456350,Completed
PO13302,S078,P1047,28-Jul-2025,19-Aug-2025,2544,17317008,Completed
PO13303,S009,P1535,25-Aug-2025,03-Sep-2025,344,20195896,Cancelled
PO13304,S094,P1197,18-Sep-2025,22-Sep-2025,2220,82477440,Completed
PO13305,S061,P1645,02-Nov-2025,15-Nov-2025,1931,92409936,Partially Received
PO13306,S055,P1789,15-Jul-2025,26-Jul-2025,199,2958533,Completed
PO13307,S039,P1384,05-Feb-2025,21-Feb-2025,4582,7606120,Completed
PO13308,S006,P1017,25-Aug-2025,11-Sep-2025,1839,36671499,Pending
PO13309,S044,P1201,25-Apr-2025,02-May-2025,2006,112951842,Partially Received
PO13310,S059,P1692,21-Feb-2025,01-Mar-2025,4476,180512604,Completed
PO13311,S092,P1037,11-Mar-2025,20-Mar-2025,3671,128327147,Completed
PO13312,S065,P1674,07-May-2025,17-May-2025,4574,144094722,Completed
PO13313,S072,P1956,09-Mar-2025,26-Mar-2025,2586,141058542,Completed
PO13314,S043,P1304,14-Mar-2025,02-Apr-2025,2827,101576937,Completed
PO13315,S084,P1164,03-Mar-2025,26-Mar-2025,1212,8336136,Completed
PO13316,S080,P1296,27-Aug-2025,31-Aug-2025,516,22041972,Completed
PO13317,S082,P1952,03-May-2025,11-May-2025,2190,56869920,Pending
PO13318,S003,P1774,14-Jun-2025,08-Jul-2025,2972,97960092,Pending
PO13319,S085,P1011,11-May-2025,14-May-2025,1212,28881960,Completed
PO13320,S079,P1682,21-May-2025,04-Jun-2025,3437,70255717,Partially Received
PO13321,S095,P1198,17-Jul-2025,04-Aug-2025,2943,45610614,Pending
PO13322,S004,P1396,03-Dec-2025,20-Dec-2025,2617,14893347,Completed
PO13323,S036,P1568,30-Nov-2025,23-Dec-2025,1060,6040940,Completed
PO13324,S083,P1984,20-Apr-2025,11-May-2025,2814,557172,Pending
PO13325,S090,P1460,29-Aug-2025,17-Sep-2025,4244,123228784,Completed
PO13326,S009,P1792,11-Apr-2025,02-May-2025,3325,184933175,Completed
PO13327,S067,P1811,18-Sep-2025,25-Sep-2025,2492,122088064,Pending
PO13328,S052,P1556,25-Feb-2025,03-Mar-2025,1079,34553896,Completed
PO13329,S022,P1725,03-Dec-2025,07-Dec-2025,1426,23583188,Cancelled
PO13330,S083,P1008,30-Nov-2025,12-Dec-2025,3437,153816061,Completed
PO13331,S034,P1912,19-Feb-2025,04-Mar-2025,3511,164830917,Pending
PO13332,S024,P1573,01-Mar-2025,13-Mar-2025,1219,2283187,Partially Received
PO13333,S090,P1460,23-Apr-2025,05-May-2025,1771,51422756,Completed
PO13334,S071,P1779,07-Jul-2025,31-Jul-2025,3983,34273715,Completed
PO13335,S066,P1138,09-Jun-2025,13-Jun-2025,4542,199443762,Completed
PO13336,S015,P1755,21-May-2025,06-Jun-2025,3653,144399437,Completed
PO13337,S002,P1068,24-Jan-2025,30-Jan-2025,3000,41532000,Partially Received
PO13338,S066,P1522,10-Sep-2025,24-Sep-2025,3495,16793475,Completed
PO13339,S011,P1507,18-Aug-2025,01-Sep-2025,2810,159905860,Completed
PO13340,S032,P1705,13-May-2025,02-Jun-2025,3460,185732800,Completed
PO13341,S050,P1775,29-Apr-2025,22-May-2025,1994,112328002,Completed
PO13342,S092,P1865,26-Aug-2025,13-Sep-2025,3953,213798005,Partially Received
PO13343,S039,P1702,11-May-2025,24-May-2025,3938,7954760,Partially Received
PO13344,S014,P1885,13-Mar-2025,04-Apr-2025,4361,12520431,Completed
PO13345,S016,P1832,14-Aug-2025,17-Aug-2025,3994,55768222,Completed
PO13346,S095,P1501,14-Feb-2025,01-Mar-2025,4144,30445968,Pending
PO13347,S056,P1440,25-Aug-2025,09-Sep-2025,2423,48142587,Completed
PO13348,S038,P1279,11-Apr-2025,15-Apr-2025,4741,11207724,Completed
PO13349,S094,P1099,06-Apr-2025,18-Apr-2025,4532,214649116,Completed
PO13350,S092,P1311,05-Oct-2025,14-Oct-2025,331,9597676,Completed
PO13351,S070,P1516,20-Jun-2025,06-Jul-2025,4310,79989290,Completed
PO13352,S061,P1849,02-May-2025,07-May-2025,814,16918176,Completed
PO13353,S001,P1760,27-Nov-2025,05-Dec-2025,3846,220214268,Completed
PO13354,S075,P1891,28-Mar-2025,20-Apr-2025,3771,33784389,Cancelled
PO13355,S082,P1189,28-May-2025,11-Jun-2025,2523,19666785,Completed
PO13356,S036,P1245,18-Jun-2025,07-Jul-2025,3580,172405640,Partially Received
PO13357,S076,P1599,30-May-2025,05-Jun-2025,4721,37673580,Completed
PO13358,S096,P1006,29-Oct-2025,22-Nov-2025,2652,39061308,Completed
PO13359,S053,P1476,22-Oct-2025,13-Nov-2025,3189,54618003,Pending
PO13360,S066,P1879,21-Jul-2025,06-Aug-2025,4617,164840751,Completed
PO13361,S087,P1797,02-Sep-2025,24-Sep-2025,1333,6183787,Partially Received
PO13362,S039,P1161,15-Jun-2025,20-Jun-2025,4859,69780099,Completed
PO13363,S093,P1818,14-Apr-2025,23-Apr-2025,4066,123537278,Cancelled
PO13364,S019,P1905,24-Jan-2025,04-Feb-2025,1865,71638380,Pending
PO13365,S013,P1780,05-Aug-2025,26-Aug-2025,1714,27675958,Completed
PO13366,S062,P1275,17-Oct-2025,06-Nov-2025,2226,75183150,Completed
PO13367,S004,P1210,24-Jan-2025,06-Feb-2025,4393,169016282,Completed
PO13368,S002,P1068,06-May-2025,21-May-2025,2457,34014708,Completed
PO13369,S044,P1201,16-Jul-2025,05-Aug-2025,800,45045600,Pending
PO13370,S013,P1946,01-Oct-2025,19-Oct-2025,3333,110528946,Completed
PO13371,S041,P1795,15-Jun-2025,27-Jun-2025,4136,181131984,Completed
PO13372,S094,P1248,11-May-2025,23-May-2025,3972,108348216,Completed
PO13373,S066,P1994,21-Mar-2025,11-Apr-2025,4668,200896716,Partially Received
PO13374,S088,P1400,03-Oct-2025,22-Oct-2025,1069,59768859,Completed
PO13375,S088,P1823,26-Jun-2025,11-Jul-2025,4726,282879456,Completed
PO13376,S100,P1039,02-Jun-2025,14-Jun-2025,3880,101555120,Completed
PO13377,S072,P1253,09-Jun-2025,01-Jul-2025,3985,65971675,Cancelled
PO13378,S003,P1405,27-Oct-2025,02-Nov-2025,2556,124666344,Completed
PO13379,S054,P1018,31-Oct-2025,13-Nov-2025,2298,11067168,Completed
PO13380,S097,P1924,02-Jun-2025,15-Jun-2025,508,24071072,Pending
PO13381,S047,P1713,28-Jul-2025,07-Aug-2025,4046,137228182,Completed
PO13382,S082,P1306,23-Jan-2025,13-Feb-2025,3939,83754957,Completed
PO13383,S020,P1953,28-Nov-2025,01-Dec-2025,2694,130413846,Completed
PO13384,S025,P1748,01-Feb-2025,16-Feb-2025,925,9094600,Completed
PO13385,S039,P1161,13-Jun-2025,29-Jun-2025,1506,21627666,Partially Received
PO13386,S050,P1193,04-Oct-2025,12-Oct-2025,275,4382675,Completed
PO13387,S047,P1942,26-Jun-2025,13-Jul-2025,4730,124777400,Partially Received
PO13388,S082,P1394,15-Jul-2025,08-Aug-2025,4918,163877596,Completed
PO13389,S036,P1552,25-May-2025,18-Jun-2025,2182,107347854,Completed
PO13390,S042,P1729,24-Aug-2025,29-Aug-2025,4647,35196378,Completed
PO13391,S019,P1940,11-May-2025,29-May-2025,987,57252909,Completed
PO13392,S042,P1707,18-Aug-2025,02-Sep-2025,1158,1681416,Pending
PO13393,S032,P1098,15-Jun-2025,23-Jun-2025,790,43547170,Pending
PO13394,S076,P1208,13-Sep-2025,30-Sep-2025,153,6986286,Completed
PO13395,S019,P1474,25-Jan-2025,29-Jan-2025,3200,183193600,Completed
PO13396,S100,P1808,28-Jul-2025,14-Aug-2025,4735,257754460,Partially Received
PO13397,S046,P1664,29-Jun-2025,10-Jul-2025,4446,73510164,Pending
PO13398,S079,P1454,01-Feb-2025,25-Feb-2025,2988,121450248,Pending
PO13399,S089,P1091,24-Nov-2025,02-Dec-2025,1606,20357656,Completed
PO13400,S031,P1341,14-May-2025,31-May-2025,442,7899866,Completed
PO13401,S039,P1383,06-Jan-2025,16-Jan-2025,3182,116079360,Completed
PO13402,S044,P1686,31-Jul-2025,22-Aug-2025,4882,46369236,Completed
PO13403,S095,P1014,10-Jan-2025,21-Jan-2025,4794,169798686,Completed
PO13404,S025,P1748,13-Jun-2025,21-Jun-2025,716,7039712,Completed
PO13405,S031,P1986,04-Jan-2025,28-Jan-2025,1598,82079672,Completed
PO13406,S030,P1190,13-Jul-2025,20-Jul-2025,3635,101620060,Pending
PO13407,S065,P1420,25-Mar-2025,13-Apr-2025,4818,27780588,Pending
PO13408,S100,P1261,26-May-2025,01-Jun-2025,4360,32756680,Pending
PO13409,S022,P1040,29-Oct-2025,14-Nov-2025,4923,69502914,Completed
PO13410,S059,P1692,02-Nov-2025,25-Nov-2025,1405,56662245,Completed
PO13411,S019,P1474,17-Oct-2025,03-Nov-2025,1351,77342048,Completed
PO13412,S017,P1620,01-Aug-2025,06-Aug-2025,2918,12664120,Completed
PO13413,S008,P1166,09-Jun-2025,25-Jun-2025,2753,108949975,Completed
PO13414,S067,P1811,05-Aug-2025,27-Aug-2025,2948,144428416,Completed
PO13415,S053,P1915,28-May-2025,20-Jun-2025,2809,33634966,Completed
PO13416,S004,P1467,27-Mar-2025,11-Apr-2025,3871,85223936,Completed
PO13417,S089,P1510,28-Feb-2025,20-Mar-2025,3222,7365492,Partially Received
PO13418,S068,P1828,24-Jun-2025,03-Jul-2025,4077,13494870,Pending
PO13419,S020,P1001,20-Apr-2025,26-Apr-2025,2824,104968080,Completed
PO13420,S087,P1797,17-May-2025,10-Jun-2025,124,575236,Completed
PO13421,S096,P1715,03-Jun-2025,09-Jun-2025,1411,79155689,Completed
PO13422,S076,P1284,20-Feb-2025,15-Mar-2025,3140,32725080,Completed
PO13423,S026,P1117,21-Sep-2025,07-Oct-2025,3364,170332776,Completed
PO13424,S052,P1825,23-Sep-2025,27-Sep-2025,2960,95978000,Completed
PO13425,S020,P1234,28-Apr-2025,05-May-2025,2842,27314462,Completed
PO13426,S099,P1588,26-Mar-2025,01-Apr-2025,4516,133307804,Completed
PO13427,S012,P1125,25-Oct-2025,11-Nov-2025,1279,10700114,Completed
PO13428,S023,P1587,22-Mar-2025,02-Apr-2025,4688,153560128,Completed
PO13429,S069,P1023,11-Aug-2025,31-Aug-2025,2653,50621893,Completed
PO13430,S026,P1637,30-Oct-2025,13-Nov-2025,2770,16229430,Completed
PO13431,S024,P1216,03-Aug-2025,10-Aug-2025,2714,105311342,Completed
PO13432,S047,P1274,24-Feb-2025,07-Mar-2025,252,12748932,Cancelled
PO13433,S065,P1420,27-Feb-2025,07-Mar-2025,2271,13094586,Completed
PO13434,S091,P1249,22-May-2025,28-May-2025,1940,7364240,Pending
PO13435,S082,P1394,05-Feb-2025,14-Feb-2025,2940,97966680,Completed
PO13436,S095,P1776,01-Feb-2025,16-Feb-2025,1151,65231774,Completed
PO13437,S024,P1216,10-Aug-2025,23-Aug-2025,2714,105311342,Completed
PO13438,S001,P1844,27-Jun-2025,10-Jul-2025,3798,78121062,Pending
PO13439,S048,P1631,12-Feb-2025,18-Feb-2025,1988,57962128,Completed
PO13440,S055,P1976,10-Dec-2025,19-Dec-2025,3636,162820080,Completed
PO13441,S040,P1326,06-Dec-2025,29-Dec-2025,3861,33193017,Completed
PO13442,S015,P1985,15-Jul-2025,18-Jul-2025,1708,98063112,Completed
PO13443,S065,P1420,05-Feb-2025,25-Feb-2025,4555,26264130,Completed
PO13444,S089,P1868,26-Oct-2025,01-Nov-2025,4284,63878724,Completed
PO13445,S088,P1647,31-Jul-2025,21-Aug-2025,2068,17679332,Completed
PO13446,S017,P1176,14-Jun-2025,03-Jul-2025,2158,58792552,Partially Received
PO13447,S084,P1265,30-Jan-2025,12-Feb-2025,3863,125199830,Completed
PO13448,S040,P1777,22-Nov-2025,15-Dec-2025,1586,49763922,Completed
PO13449,S099,P1790,24-Jun-2025,30-Jun-2025,1644,73057716,Completed
PO13450,S081,P1215,25-Nov-2025,16-Dec-2025,2889,123192738,Partially Received
PO13451,S082,P1886,01-Nov-2025,06-Nov-2025,181,447613,Completed
PO13452,S083,P1984,02-Aug-2025,24-Aug-2025,3287,650826,Completed
PO13453,S050,P1604,01-Dec-2025,04-Dec-2025,210,4028640,Completed
PO13454,S003,P1429,01-Jul-2025,20-Jul-2025,734,29675620,Completed
PO13455,S089,P1783,04-Oct-2025,23-Oct-2025,4302,102615606,Completed
PO13456,S069,P1670,30-Oct-2025,10-Nov-2025,1385,30514320,Completed
PO13457,S080,P1544,06-Jul-2025,29-Jul-2025,4184,149393904,Completed
