Shipment_ID,Order_ID,Warehouse_ID,Shipment_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status
SH24499,SO24499,W018,25-Jul-2025,26-Jul-2025,Road,5771,Delivered
SH24500,SO24500,W011,20-Dec-2025,28-Dec-2025,Sea,5240,Delivered
SH24501,SO24501,W015,14-Oct-2025,20-Oct-2025,Road,1287,Delivered
SH24502,SO24502,W008,18-Oct-2025,21-Oct-2025,Road,2331,Delivered
SH24503,SO24503,W004,29-Jan-2025,31-Jan-2025,Road,1250,Delivered
SH24504,SO24504,W006,05-Feb-2025,14-Feb-2025,Air,5936,In Transit
SH24505,SO24505,W012,12-Jun-2025,14-Jun-2025,Road,6843,Delivered
SH24506,SO24506,W001,24-Feb-2025,05-Mar-2025,Road,4232,Delivered
SH24507,SO24507,W020,02-Jul-2025,06-Jul-2025,Road,7701,Delivered
SH24508,SO24508,W003,26-Oct-2025,28-Oct-2025,Air,6912,Delivered
SH24509,SO24509,W013,30-Aug-2025,01-Sep-2025,Road,2886,Delivered
SH24510,SO24510,W011,23-Jul-2025,26-Jul-2025,Road,7453,In Transit
SH24511,SO24511,W011,11-Aug-2025,19-Aug-2025,Road,5533,Delayed
SH24512,SO24512,W008,21-Jun-2025,26-Jun-2025,Air,5264,Delivered
SH24513,SO24513,W019,17-May-2025,22-May-2025,Sea,960,Delivered
SH24514,SO24514,W019,23-Dec-2025,29-Dec-2025,Road,945,Delivered
SH24515,SO24515,W003,07-Dec-2025,08-Dec-2025,Rail,298,Delivered
SH24516,SO24516,W020,27-Jul-2025,03-Aug-2025,Sea,6492,Delivered
SH24517,SO24517,W015,31-Dec-2025,05-Jan-2026,Road,903,Cancelled
SH24518,SO24518,W015,31-Dec-2025,09-Jan-2026,Road,779,Delivered
SH24519,SO24519,W015,06-Jul-2025,13-Jul-2025,Air,4759,Delayed
SH24520,SO24520,W014,06-Aug-2025,09-Aug-2025,Rail,5684,In Transit
SH24521,SO24521,W010,09-Nov-2025,12-Nov-2025,Road,3712,Delivered
SH24522,SO24522,W015,19-Jul-2025,23-Jul-2025,Rail,5282,Delivered
SH24523,SO24523,W012,07-May-2025,10-May-2025,Sea,3364,Delivered
SH24524,SO24524,W014,09-Jan-2025,12-Jan-2025,Road,1028,Delivered
SH24525,SO24525,W018,08-Oct-2025,14-Oct-2025,Road,7056,Delivered
SH24526,SO24526,W012,05-Nov-2025,11-Nov-2025,Rail,2122,Delivered
SH24527,SO24527,W014,31-Mar-2025,08-Apr-2025,Road,4979,In Transit
SH24528,SO24528,W004,29-May-2025,04-Jun-2025,Road,5222,Delayed
SH24529,SO24529,W013,02-Sep-2025,10-Sep-2025,Road,967,In Transit
SH24530,SO24530,W020,01-Jun-2025,07-Jun-2025,Air,4366,In Transit
SH24531,SO24531,W007,23-May-2025,01-Jun-2025,Rail,3891,Delivered
SH24532,SO24532,W012,12-May-2025,19-May-2025,Air,4311,Delivered
SH24533,SO24533,W017,04-Aug-2025,08-Aug-2025,Road,4532,Delivered
SH24534,SO24534,W018,04-Oct-2025,07-Oct-2025,Road,6242,Delivered
SH24535,SO24535,W003,30-Dec-2025,01-Jan-2026,Road,4321,Delivered
SH24536,SO24536,W003,29-Jul-2025,07-Aug-2025,Road,6749,Delivered
SH24537,SO24537,W020,19-Jan-2025,22-Jan-2025,Rail,846,Delivered
SH24538,SO24538,W020,26-May-2025,02-Jun-2025,Sea,4369,Delivered
SH24539,SO24539,W019,21-Oct-2025,27-Oct-2025,Road,1676,Delivered
SH24540,SO24540,W006,16-Jan-2025,21-Jan-2025,Road,7192,Delivered
SH24541,SO24541,W003,21-Jul-2025,30-Jul-2025,Air,7933,Delivered
SH24542,SO24542,W003,27-Dec-2025,01-Jan-2026,Road,1159,Delivered
SH24543,SO24543,W020,05-Dec-2025,10-Dec-2025,Road,3770,Delivered
SH24544,SO24544,W017,03-Sep-2025,07-Sep-2025,Rail,5135,Delivered
SH24545,SO24545,W001,16-Apr-2025,19-Apr-2025,Road,5244,In Transit
SH24546,SO24546,W019,17-Sep-2025,20-Sep-2025,Rail,1054,Delayed
SH24547,SO24547,W015,11-Oct-2025,13-Oct-2025,Road,3663,Delivered
SH24548,SO24548,W019,29-Jan-2025,04-Feb-2025,Road,6094,Delivered
SH24549,SO24549,W007,09-Jun-2025,14-Jun-2025,Road,1450,Delivered
SH24550,SO24550,W012,09-Jul-2025,18-Jul-2025,Sea,6663,Delivered
SH24551,SO24551,W011,05-Nov-2025,11-Nov-2025,Sea,6590,Delivered
SH24552,SO24552,W010,26-Jul-2025,27-Jul-2025,Road,2166,Delivered
SH24553,SO24553,W017,16-Aug-2025,21-Aug-2025,Road,5379,Delivered
SH24554,SO24554,W001,09-Aug-2025,13-Aug-2025,Road,4245,Delivered
SH24555,SO24555,W018,24-Aug-2025,25-Aug-2025,Road,6270,Delayed
SH24556,SO24556,W012,19-Jun-2025,25-Jun-2025,Sea,6379,Delivered
SH24557,SO24557,W019,10-Nov-2025,15-Nov-2025,Road,2725,Delivered
SH24558,SO24558,W013,14-Dec-2025,22-Dec-2025,Road,4427,Delivered
SH24559,SO24559,W009,01-May-2025,08-May-2025,Road,353,Delivered
SH24560,SO24560,W005,30-Mar-2025,05-Apr-2025,Road,293,Delivered
SH24561,SO24561,W020,27-May-2025,03-Jun-2025,Rail,4600,Delivered
SH24562,SO24562,W001,16-May-2025,25-May-2025,Road,4091,Delivered
SH24563,SO24563,W009,11-Oct-2025,12-Oct-2025,Rail,602,Delivered
SH24564,SO24564,W010,11-Jul-2025,15-Jul-2025,Road,7517,Delivered
SH24565,SO24565,W003,12-May-2025,20-May-2025,Road,2792,Delivered
SH24566,SO24566,W018,18-Jun-2025,26-Jun-2025,Rail,6075,Delivered
SH24567,SO24567,W011,29-Jan-2025,30-Jan-2025,Air,549,Delivered
SH24568,SO24568,W010,29-Jul-2025,04-Aug-2025,Road,3542,Delivered
SH24569,SO24569,W013,30-Nov-2025,08-Dec-2025,Road,971,Delivered
SH24570,SO24570,W003,12-Aug-2025,15-Aug-2025,Air,2022,Delivered
SH24571,SO24571,W007,22-May-2025,23-May-2025,Air,3327,In Transit
SH24572,SO24572,W001,10-Oct-2025,14-Oct-2025,Road,233,Delayed
SH24573,SO24573,W009,30-May-2025,31-May-2025,Air,851,Delivered
SH24574,SO24574,W012,18-Nov-2025,22-Nov-2025,Road,4813,Delivered
SH24575,SO24575,W002,18-Mar-2025,21-Mar-2025,Road,646,Delivered
SH24576,SO24576,W005,15-Jun-2025,19-Jun-2025,Road,3635,Delivered
SH24577,SO24577,W015,08-Jan-2025,16-Jan-2025,Sea,6730,Delivered
SH24578,SO24578,W007,24-Oct-2025,01-Nov-2025,Road,7005,Delivered
SH24579,SO24579,W008,25-Jul-2025,27-Jul-2025,Air,4777,Delivered
SH24580,SO24580,W009,01-Apr-2025,08-Apr-2025,Rail,3417,Delivered
SH24581,SO24581,W007,17-Feb-2025,25-Feb-2025,Road,5221,In Transit
SH24582,SO24582,W016,28-Jun-2025,05-Jul-2025,Air,4747,Delivered
SH24583,SO24583,W004,01-Jan-2026,03-Jan-2026,Road,2111,Delivered
SH24584,SO24584,W003,19-Feb-2025,22-Feb-2025,Road,4707,Delivered
SH24585,SO24585,W011,21-Nov-2025,24-Nov-2025,Rail,2189,Delivered
SH24586,SO24586,W008,05-Dec-2025,12-Dec-2025,Rail,3318,Delivered
SH24587,SO24587,W012,28-Jan-2025,06-Feb-2025,Road,4179,Delivered
SH24588,SO24588,W001,06-May-2025,12-May-2025,Air,5206,Delivered
SH24589,SO24589,W020,19-Jan-2025,25-Jan-2025,Road,1349,Delivered
SH24590,SO24590,W010,12-Aug-2025,14-Aug-2025,Road,7838,Delivered
SH24591,SO24591,W008,13-Mar-2025,20-Mar-2025,Road,1632,Delivered
SH24592,SO24592,W018,24-Jul-2025,29-Jul-2025,Road,4687,Delivered
SH24593,SO24593,W013,05-Jun-2025,14-Jun-2025,Road,5315,Delivered
SH24594,SO24594,W016,10-Jun-2025,18-Jun-2025,Road,1272,Delivered
SH24595,SO24595,W002,03-Dec-2025,09-Dec-2025,Road,6102,Delivered
SH24596,SO24596,W017,13-Apr-2025,19-Apr-2025,Sea,4906,Delivered
SH24597,SO24597,W013,16-Apr-2025,22-Apr-2025,Road,3148,Delivered
SH24598,SO24598,W012,11-Oct-2025,12-Oct-2025,Air,1887,Delivered
SH24599,SO24599,W020,10-Dec-2025,16-Dec-2025,Rail,7254,Delivered
SH24600,SO24600,W001,14-May-2025,19-May-2025,Road,3488,Delivered
SH24601,SO24601,W008,02-Jan-2025,09-Jan-2025,Road,3799,Delivered
SH24602,SO24602,W013,25-Sep-2025,28-Sep-2025,Rail,467,Delivered
SH24603,SO24603,W002,23-May-2025,31-May-2025,Road,6057,Delivered
SH24604,SO24604,W005,23-Feb-2025,01-Mar-2025,Road,590,Delivered
SH24605,SO24605,W004,03-May-2025,10-May-2025,Road,6650,Delivered
SH24606,SO24606,W010,06-Nov-2025,10-Nov-2025,Road,7247,Cancelled
SH24607,SO24607,W014,01-Mar-2025,08-Mar-2025,Air,1125,Delivered
SH24608,SO24608,W008,11-Sep-2025,16-Sep-2025,Air,2257,Delivered
SH24609,SO24609,W012,22-Jan-2025,31-Jan-2025,Road,3132,Delivered
SH24610,SO24610,W007,08-Apr-2025,13-Apr-2025,Road,7045,Cancelled
SH24611,SO24611,W006,29-Nov-2025,03-Dec-2025,Road,5151,Delivered
SH24612,SO24612,W008,22-May-2025,30-May-2025,Rail,4575,Delivered
SH24613,SO24613,W018,05-May-2025,08-May-2025,Road,2841,Delivered
SH24614,SO24614,W007,27-Jun-2025,01-Jul-2025,Road,4024,Delivered
SH24615,SO24615,W016,05-Sep-2025,11-Sep-2025,Road,7888,Cancelled
SH24616,SO24616,W015,07-Jun-2025,10-Jun-2025,Road,5710,Delivered
SH24617,SO24617,W002,17-Oct-2025,22-Oct-2025,Road,2160,Delivered
SH24618,SO24618,W012,05-Feb-2025,12-Feb-2025,Rail,3389,Delivered
SH24619,SO24619,W015,29-Jan-2025,01-Feb-2025,Road,3964,Delivered
SH24620,SO24620,W015,07-Jun-2025,15-Jun-2025,Sea,5274,Delivered
SH24621,SO24621,W012,06-Jun-2025,11-Jun-2025,Rail,4286,Delivered
SH24622,SO24622,W004,04-Jan-2025,13-Jan-2025,Sea,1418,Delayed
SH24623,SO24623,W007,18-Aug-2025,19-Aug-2025,Sea,5690,Delivered
SH24624,SO24624,W010,06-Feb-2025,12-Feb-2025,Road,1567,Delivered
SH24625,SO24625,W019,13-Dec-2025,16-Dec-2025,Sea,7412,Delivered
SH24626,SO24626,W010,22-Nov-2025,26-Nov-2025,Sea,1811,Delivered
SH24627,SO24627,W017,15-Jul-2025,16-Jul-2025,Road,319,In Transit
SH24628,SO24628,W013,26-Feb-2025,02-Mar-2025,Rail,1832,Delivered
SH24629,SO24629,W010,12-Oct-2025,20-Oct-2025,Road,248,Delivered
SH24630,SO24630,W006,23-Sep-2025,30-Sep-2025,Road,3048,Delivered
SH24631,SO24631,W008,11-Sep-2025,16-Sep-2025,Sea,1435,Delivered
SH24632,SO24632,W015,08-Jul-2025,09-Jul-2025,Air,6764,Delivered
SH24633,SO24633,W010,07-Apr-2025,11-Apr-2025,Rail,985,Delivered
SH24634,SO24634,W006,14-Jan-2025,16-Jan-2025,Road,6021,Delivered
SH24635,SO24635,W011,14-Jul-2025,21-Jul-2025,Road,7512,Delivered
SH24636,SO24636,W001,17-May-2025,23-May-2025,Rail,7514,Delivered
SH24637,SO24637,W011,16-Apr-2025,22-Apr-2025,Road,5230,Delivered
SH24638,SO24638,W018,13-Jun-2025,21-Jun-2025,Road,6978,In Transit
SH24639,SO24639,W004,27-Dec-2025,29-Dec-2025,Road,5409,Delivered
SH24640,SO24640,W002,14-Jan-2025,23-Jan-2025,Road,5304,Delivered
SH24641,SO24641,W011,06-Jan-2025,15-Jan-2025,Road,4721,Delivered
SH24642,SO24642,W017,21-Feb-2025,02-Mar-2025,Road,7791,Delivered
SH24643,SO24643,W019,11-Apr-2025,14-Apr-2025,Rail,2952,Delayed
SH24644,SO24644,W016,20-Sep-2025,24-Sep-2025,Road,2974,Delivered
SH24645,SO24645,W009,12-Jan-2025,20-Jan-2025,Road,4223,In Transit
SH24646,SO24646,W008,23-Jan-2025,26-Jan-2025,Rail,5366,Delivered
SH24647,SO24647,W004,21-Jan-2025,29-Jan-2025,Rail,2752,Delivered
SH24648,SO24648,W020,10-Aug-2025,17-Aug-2025,Road,2139,Delivered
SH24649,SO24649,W019,08-Feb-2025,11-Feb-2025,Road,1425,Delivered
SH24650,SO24650,W003,08-Jul-2025,12-Jul-2025,Road,2214,Delivered
SH24651,SO24651,W020,16-May-2025,24-May-2025,Road,5682,Delivered
SH24652,SO24652,W004,24-Jul-2025,02-Aug-2025,Rail,5565,In Transit
SH24653,SO24653,W013,09-Dec-2025,16-Dec-2025,Road,2703,Delivered
SH24654,SO24654,W010,02-Aug-2025,06-Aug-2025,Air,4037,Delivered
SH24655,SO24655,W015,18-Sep-2025,21-Sep-2025,Air,3547,Delivered
SH24656,SO24656,W008,21-Aug-2025,27-Aug-2025,Road,6027,In Transit
SH24657,SO24657,W005,25-Jun-2025,27-Jun-2025,Road,5615,Delivered
SH24658,SO24658,W011,09-Jul-2025,12-Jul-2025,Rail,6673,Delivered
SH24659,SO24659,W003,01-Mar-2025,07-Mar-2025,Air,5611,Delivered
SH24660,SO24660,W013,02-Feb-2025,11-Feb-2025,Road,5735,Delivered
SH24661,SO24661,W002,23-Apr-2025,02-May-2025,Road,6234,Delivered
SH24662,SO24662,W014,11-Feb-2025,18-Feb-2025,Road,5303,Delivered
SH24663,SO24663,W007,01-Jan-2026,07-Jan-2026,Road,3601,Delivered
SH24664,SO24664,W015,30-Apr-2025,04-May-2025,Air,5291,Delivered
SH24665,SO24665,W004,01-Aug-2025,06-Aug-2025,Road,4787,Delivered
SH24666,SO24666,W017,19-Jul-2025,24-Jul-2025,Rail,7555,Delivered
SH24667,SO24667,W007,23-Feb-2025,28-Feb-2025,Road,4762,Delivered
SH24668,SO24668,W015,05-Oct-2025,06-Oct-2025,Road,6307,Delivered
SH24669,SO24669,W009,21-Mar-2025,24-Mar-2025,Air,6100,Delivered
SH24670,SO24670,W002,31-Oct-2025,08-Nov-2025,Road,1413,Delivered
SH24671,SO24671,W004,16-Jun-2025,23-Jun-2025,Rail,2467,Delivered
SH24672,SO24672,W013,29-Aug-2025,04-Sep-2025,Road,1861,Delivered
SH24673,SO24673,W012,10-Oct-2025,18-Oct-2025,Air,1681,Delivered
SH24674,SO24674,W006,14-Jul-2025,15-Jul-2025,Road,6789,Delivered
SH24675,SO24675,W015,22-Oct-2025,25-Oct-2025,Road,3941,Delivered
SH24676,SO24676,W017,24-Aug-2025,27-Aug-2025,Air,3272,Delivered
SH24677,SO24677,W018,09-May-2025,11-May-2025,Air,5613,Delivered
SH24678,SO24678,W007,29-Jul-2025,03-Aug-2025,Road,6642,Delivered
SH24679,SO24679,W013,31-Oct-2025,08-Nov-2025,Road,3560,In Transit
SH24680,SO24680,W015,12-Dec-2025,13-Dec-2025,Road,6187,Delivered
SH24681,SO24681,W001,27-Jan-2025,05-Feb-2025,Road,7793,Delayed
SH24682,SO24682,W012,08-Mar-2025,14-Mar-2025,Road,7199,Delivered
SH24683,SO24683,W001,25-Apr-2025,26-Apr-2025,Sea,7400,Delivered
SH24684,SO24684,W007,01-Feb-2025,02-Feb-2025,Road,1334,Delivered
SH24685,SO24685,W007,06-Dec-2025,13-Dec-2025,Sea,6629,Delivered
SH24686,SO24686,W007,13-Aug-2025,20-Aug-2025,Road,6009,Delivered
SH24687,SO24687,W013,23-Aug-2025,29-Aug-2025,Road,2532,Delivered
SH24688,SO24688,W018,22-Nov-2025,27-Nov-2025,Road,3455,Delivered
SH24689,SO24689,W018,29-Mar-2025,02-Apr-2025,Road,4427,Delivered
SH24690,SO24690,W010,05-Oct-2025,13-Oct-2025,Road,3575,Delivered
SH24691,SO24691,W005,20-Jan-2025,29-Jan-2025,Road,1727,Delivered
SH24692,SO24692,W004,27-Feb-2025,03-Mar-2025,Road,7891,Delivered
SH24693,SO24693,W006,25-Aug-2025,02-Sep-2025,Road,7424,Delivered
SH24694,SO24694,W009,28-Feb-2025,06-Mar-2025,Rail,3909,Delivered
SH24695,SO24695,W018,28-Dec-2025,04-Jan-2026,Sea,6977,In Transit
SH24696,SO24696,W008,16-Sep-2025,19-Sep-2025,Road,3139,Delivered
SH24697,SO24697,W011,07-Jul-2025,09-Jul-2025,Road,5725,Delivered
SH24698,SO24698,W014,27-Feb-2025,08-Mar-2025,Road,1476,Delivered
SH24699,SO24699,W005,27-Mar-2025,01-Apr-2025,Air,2681,Delivered
SH24700,SO24700,W020,12-Dec-2025,18-Dec-2025,Road,3688,Delivered
SH24701,SO24701,W019,05-Mar-2025,09-Mar-2025,Road,6454,Delivered
SH24702,SO24702,W020,21-Sep-2025,23-Sep-2025,Air,7307,Delayed
SH24703,SO24703,W020,10-Sep-2025,17-Sep-2025,Road,2442,Delivered
SH24704,SO24704,W020,01-Mar-2025,07-Mar-2025,Air,7262,Delivered
SH24705,SO24705,W003,20-Mar-2025,28-Mar-2025,Road,2617,Delivered
SH24706,SO24706,W001,05-Jun-2025,09-Jun-2025,Sea,6939,Delivered
SH24707,SO24707,W004,12-Nov-2025,14-Nov-2025,Road,6611,Delivered
SH24708,SO24708,W014,01-Feb-2025,04-Feb-2025,Sea,7985,Delivered
SH24709,SO24709,W014,27-Oct-2025,28-Oct-2025,Road,4613,Delivered
SH24710,SO24710,W003,19-Jan-2025,24-Jan-2025,Air,4343,Delayed
SH24711,SO24711,W013,12-Aug-2025,14-Aug-2025,Road,6380,Delivered
SH24712,SO24712,W020,16-Apr-2025,20-Apr-2025,Rail,4793,In Transit
SH24713,SO24713,W001,22-Oct-2025,28-Oct-2025,Road,7260,Delivered
SH24714,SO24714,W016,24-Mar-2025,28-Mar-2025,Air,4970,Delivered
SH24715,SO24715,W009,05-Jun-2025,12-Jun-2025,Road,7113,Delivered
SH24716,SO24716,W002,16-Jul-2025,25-Jul-2025,Rail,3505,Delivered
SH24717,SO24717,W003,04-Jun-2025,10-Jun-2025,Air,5773,Delayed
SH24718,SO24718,W014,08-Aug-2025,15-Aug-2025,Rail,3215,Delivered
SH24719,SO24719,W017,24-Nov-2025,29-Nov-2025,Air,2523,Delivered
SH24720,SO24720,W009,11-Aug-2025,17-Aug-2025,Rail,5657,Delivered
SH24721,SO24721,W008,22-Feb-2025,25-Feb-2025,Road,932,Delayed
SH24722,SO24722,W010,16-Mar-2025,24-Mar-2025,Road,4357,In Transit
SH24723,SO24723,W002,06-Jun-2025,12-Jun-2025,Road,4520,Delivered
SH24724,SO24724,W006,30-Apr-2025,09-May-2025,Road,783,Delivered
SH24725,SO24725,W011,18-Jul-2025,27-Jul-2025,Road,7877,Delivered
SH24726,SO24726,W017,12-Jan-2025,21-Jan-2025,Rail,2724,Delivered
SH24727,SO24727,W003,01-Dec-2025,04-Dec-2025,Rail,7526,Delivered
SH24728,SO24728,W015,02-Jan-2025,09-Jan-2025,Air,7083,In Transit
SH24729,SO24729,W020,30-Jan-2025,04-Feb-2025,Rail,2989,Delivered
SH24730,SO24730,W006,11-Jul-2025,18-Jul-2025,Air,7446,Delivered
SH24731,SO24731,W010,29-Sep-2025,06-Oct-2025,Air,2179,Delivered
SH24732,SO24732,W013,18-May-2025,22-May-2025,Rail,5444,Delivered
SH24733,SO24733,W008,19-Jul-2025,21-Jul-2025,Road,326,Delivered
SH24734,SO24734,W004,21-Jul-2025,27-Jul-2025,Road,7947,Delivered
SH24735,SO24735,W018,08-Aug-2025,17-Aug-2025,Rail,2225,Delivered
SH24736,SO24736,W015,14-May-2025,20-May-2025,Road,866,Delivered
SH24737,SO24737,W013,19-Jan-2025,28-Jan-2025,Road,5748,Delivered
SH24738,SO24738,W005,07-Jan-2025,09-Jan-2025,Road,5430,Delivered
SH24739,SO24739,W018,09-Jun-2025,15-Jun-2025,Air,3320,Delivered
SH24740,SO24740,W007,12-Mar-2025,18-Mar-2025,Road,1152,Delivered
SH24741,SO24741,W002,05-Oct-2025,13-Oct-2025,Road,7853,Delivered
SH24742,SO24742,W002,09-Oct-2025,13-Oct-2025,Air,6565,In Transit
SH24743,SO24743,W008,23-Dec-2025,30-Dec-2025,Road,5037,Delivered
SH24744,SO24744,W002,21-Jun-2025,30-Jun-2025,Rail,3125,Delivered
SH24745,SO24745,W002,19-Apr-2025,26-Apr-2025,Road,2585,Delivered
SH24746,SO24746,W020,25-Feb-2025,05-Mar-2025,Road,7921,Delivered
SH24747,SO24747,W017,27-Jul-2025,03-Aug-2025,Rail,1345,Delivered
SH24748,SO24748,W017,24-Jul-2025,29-Jul-2025,Road,1561,Delayed
SH24749,SO24749,W015,11-May-2025,17-May-2025,Road,6693,Delivered
SH24750,SO24750,W004,04-Oct-2025,13-Oct-2025,Road,1281,Delivered
SH24751,SO24751,W006,15-Dec-2025,16-Dec-2025,Road,5581,Delivered
SH24752,SO24752,W009,07-Feb-2025,12-Feb-2025,Road,2478,Delivered
SH24753,SO24753,W007,26-May-2025,28-May-2025,Road,5378,Delivered
SH24754,SO24754,W001,17-May-2025,22-May-2025,Air,1417,Delivered
SH24755,SO24755,W002,15-Apr-2025,18-Apr-2025,Air,5963,Delivered
SH24756,SO24756,W003,17-Apr-2025,20-Apr-2025,Rail,4081,Delivered
SH24757,SO24757,W019,27-Jan-2025,05-Feb-2025,Rail,726,Delivered
SH24758,SO24758,W001,07-May-2025,13-May-2025,Road,4704,Delivered
SH24759,SO24759,W007,19-Jul-2025,23-Jul-2025,Road,7824,Delivered
SH24760,SO24760,W006,25-Jan-2025,28-Jan-2025,Road,3674,Delivered
SH24761,SO24761,W002,27-May-2025,03-Jun-2025,Road,7950,Delivered
SH24762,SO24762,W014,17-Dec-2025,26-Dec-2025,Road,7872,In Transit
SH24763,SO24763,W011,12-Aug-2025,14-Aug-2025,Rail,6429,Delivered
SH24764,SO24764,W018,26-Sep-2025,01-Oct-2025,Road,525,Delivered
SH24765,SO24765,W013,09-Apr-2025,14-Apr-2025,Road,5281,In Transit
SH24766,SO24766,W009,16-Oct-2025,23-Oct-2025,Road,6872,Delivered
SH24767,SO24767,W007,27-Sep-2025,02-Oct-2025,Road,5185,In Transit
SH24768,SO24768,W002,23-Apr-2025,02-May-2025,Rail,3849,Delivered
SH24769,SO24769,W019,30-Jan-2025,07-Feb-2025,Sea,5842,Delivered
SH24770,SO24770,W015,27-Mar-2025,01-Apr-2025,Road,2130,Delivered
SH24771,SO24771,W009,18-May-2025,27-May-2025,Rail,7144,Delivered
SH24772,SO24772,W010,14-Aug-2025,21-Aug-2025,Road,4638,Cancelled
SH24773,SO24773,W019,16-Dec-2025,17-Dec-2025,Road,4730,Delivered
SH24774,SO24774,W020,21-Jul-2025,27-Jul-2025,Road,7457,Cancelled
SH24775,SO24775,W010,27-Jul-2025,01-Aug-2025,Road,2962,Delivered
SH24776,SO24776,W014,23-Dec-2025,24-Dec-2025,Road,7099,Delayed
SH24777,SO24777,W007,30-Jul-2025,31-Jul-2025,Road,1539,Delivered
SH24778,SO24778,W016,22-May-2025,23-May-2025,Road,4315,Delivered
SH24779,SO24779,W013,13-Jul-2025,19-Jul-2025,Road,1388,Delivered
SH24780,SO24780,W011,21-Nov-2025,22-Nov-2025,Rail,7063,Delivered
SH24781,SO24781,W001,01-Jan-2026,02-Jan-2026,Sea,4691,Delivered
SH24782,SO24782,W014,31-Oct-2025,08-Nov-2025,Road,1528,Delivered
SH24783,SO24783,W015,04-Feb-2025,09-Feb-2025,Road,545,Delivered
SH24784,SO24784,W001,28-Oct-2025,01-Nov-2025,Road,4144,Delivered
SH24785,SO24785,W006,09-Feb-2025,11-Feb-2025,Road,2705,Delivered
SH24786,SO24786,W004,11-Mar-2025,12-Mar-2025,Rail,2662,Delivered
SH24787,SO24787,W012,05-Apr-2025,12-Apr-2025,Road,6444,Delayed
SH24788,SO24788,W012,13-Jan-2025,18-Jan-2025,Road,860,Delivered
SH24789,SO24789,W007,05-Feb-2025,11-Feb-2025,Rail,1942,Delivered
SH24790,SO24790,W012,14-May-2025,23-May-2025,Road,547,Delayed
SH24791,SO24791,W016,02-Jul-2025,06-Jul-2025,Road,6354,Delivered
SH24792,SO24792,W003,20-Aug-2025,25-Aug-2025,Rail,3250,Cancelled
SH24793,SO24793,W006,19-Feb-2025,25-Feb-2025,Road,5551,Delayed
SH24794,SO24794,W013,15-Apr-2025,23-Apr-2025,Road,702,Delivered
SH24795,SO24795,W006,11-Mar-2025,18-Mar-2025,Road,5358,Delivered
SH24796,SO24796,W004,29-Oct-2025,06-Nov-2025,Road,5358,Delivered
SH24797,SO24797,W010,08-Mar-2025,14-Mar-2025,Rail,945,Delivered
SH24798,SO24798,W012,12-Dec-2025,16-Dec-2025,Road,7256,Cancelled
SH24799,SO24799,W006,30-Oct-2025,04-Nov-2025,Rail,7957,Delivered
SH24800,SO24800,W013,12-Jun-2025,16-Jun-2025,Rail,5844,Delivered
SH24801,SO24801,W003,01-Jun-2025,09-Jun-2025,Sea,6454,Delivered
SH24802,SO24802,W002,13-Sep-2025,17-Sep-2025,Rail,5128,Delivered
SH24803,SO24803,W007,11-Mar-2025,15-Mar-2025,Road,2905,Delivered
SH24804,SO24804,W014,28-Apr-2025,07-May-2025,Air,5174,In Transit
SH24805,SO24805,W016,29-Jun-2025,30-Jun-2025,Road,2214,Delivered
SH24806,SO24806,W017,12-Aug-2025,17-Aug-2025,Sea,7272,In Transit
SH24807,SO24807,W001,04-Aug-2025,08-Aug-2025,Road,7324,Delivered
SH24808,SO24808,W004,14-Aug-2025,19-Aug-2025,Road,2105,Delivered
SH24809,SO24809,W004,27-Aug-2025,29-Aug-2025,Road,3848,Delivered
SH24810,SO24810,W002,13-May-2025,17-May-2025,Road,2517,Delivered
SH24811,SO24811,W005,20-Aug-2025,25-Aug-2025,Sea,3644,Delivered
SH24812,SO24812,W017,26-Aug-2025,02-Sep-2025,Road,7804,Delivered
SH24813,SO24813,W002,17-Sep-2025,19-Sep-2025,Road,7663,Cancelled
SH24814,SO24814,W006,25-Aug-2025,03-Sep-2025,Sea,346,Delivered
SH24815,SO24815,W009,04-Dec-2025,07-Dec-2025,Rail,6596,In Transit
SH24816,SO24816,W006,15-Aug-2025,21-Aug-2025,Road,5017,Delivered
SH24817,SO24817,W019,19-Jan-2025,27-Jan-2025,Road,5141,Delivered
SH24818,SO24818,W007,23-May-2025,29-May-2025,Road,263,Delayed
SH24819,SO24819,W002,24-Nov-2025,27-Nov-2025,Sea,1960,Delivered
SH24820,SO24820,W004,13-Jan-2025,17-Jan-2025,Road,714,Delivered
SH24821,SO24821,W014,09-Sep-2025,10-Sep-2025,Rail,6686,Delivered
SH24822,SO24822,W019,12-Jan-2025,21-Jan-2025,Road,579,Delivered
SH24823,SO24823,W017,13-Feb-2025,16-Feb-2025,Road,5223,Delivered
SH24824,SO24824,W014,19-Jul-2025,27-Jul-2025,Rail,1384,Delivered
SH24825,SO24825,W018,21-Mar-2025,23-Mar-2025,Road,3690,Delayed
SH24826,SO24826,W014,27-Dec-2025,03-Jan-2026,Road,1100,Delivered
SH24827,SO24827,W013,29-Jul-2025,05-Aug-2025,Sea,5146,Delivered
SH24828,SO24828,W009,31-Jan-2025,07-Feb-2025,Road,4671,Delivered
SH24829,SO24829,W009,28-Oct-2025,06-Nov-2025,Road,1288,Delivered
SH24830,SO24830,W006,04-Jul-2025,13-Jul-2025,Road,1353,Delayed
SH24831,SO24831,W007,01-Dec-2025,05-Dec-2025,Road,2890,Delivered
